shortsnumberplacementcode,shortsnumbercolorprimg,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,shortsnumbercolorterb,competitionid,shortsnumbercolorprimr,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseybacknameplacementcode,jerseynamecolorg,shortsnumbercolorsecg,jerseynumbercolorsecg,shortsnumbercolorterr,shortsnumbercolorterg,jerseynamecolorr,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,numberfonttype,jerseynamefonttype,year,teamtechid,shortsnumberfonttype
2,12,0,220,12,12,220,220,17,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,205,19,0,1530,205
2,12,0,254,12,12,12,12,17,12,171,12,0,254,12,1,12,12,171,12,12,12,48,12,48,12,0,2,205,19,0,1530,205
2,220,0,0,220,220,220,220,17,220,43,220,0,0,220,1,220,220,43,220,220,220,81,220,81,220,0,0,201,19,0,1738,201
2,43,0,220,0,43,81,81,17,0,220,81,0,220,81,1,43,43,220,0,43,0,220,81,220,0,0,1,201,19,0,1738,201
2,220,0,97,220,220,220,220,17,220,29,220,0,97,220,1,220,220,29,220,220,220,52,220,52,220,0,2,201,19,0,1738,201
1,155,0,248,43,49,16,16,31,188,205,16,0,248,83,1,49,155,205,188,155,43,5,83,5,188,0,0,207,22,0,1744,213
1,32,0,234,45,32,79,79,31,45,193,79,0,234,79,1,32,32,193,45,32,45,7,79,7,45,0,1,207,22,0,1744,213
1,170,0,227,202,170,23,23,31,202,25,23,0,227,23,1,170,170,25,202,170,202,100,23,100,202,0,2,207,22,0,1744,213
1,46,0,220,220,220,124,124,32,1,220,124,0,220,220,1,220,46,220,1,46,220,220,220,220,1,0,0,213,22,0,1745,213
1,220,0,1,1,46,220,220,32,220,46,220,0,1,124,1,46,220,46,220,220,1,124,124,124,220,0,1,213,22,0,1745,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,213,22,0,1745,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,1745,213
1,255,0,231,231,255,90,90,32,231,255,90,0,231,90,1,255,255,255,231,255,231,90,90,90,231,0,0,213,22,0,1746,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,1,213,22,0,1746,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,1746,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,1746,213
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1790,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1790,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1790,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,1792,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1792,262
1,220,0,220,220,220,12,12,13,220,12,220,1,12,220,1,220,12,220,12,12,220,220,220,12,12,0,2,262,135,0,1792,262
1,30,0,220,234,30,220,220,13,234,220,45,0,220,45,1,30,220,220,220,220,235,220,45,220,220,0,0,262,135,0,1793,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1793,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1793,262
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,1794,262
1,220,0,220,220,220,12,220,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1794,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1794,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,1795,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1795,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1795,265
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1796,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1796,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1796,265
1,30,0,220,220,220,220,220,13,234,12,45,0,12,220,1,220,220,220,220,220,220,220,220,12,220,0,0,262,135,0,1797,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1797,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1797,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,0,265,135,0,1798,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1798,262
1,220,0,220,220,220,12,12,13,220,12,220,0,12,220,1,220,12,220,12,12,220,220,220,12,12,0,2,262,135,0,1798,262
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1799,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1799,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1799,89
1,28,0,220,0,28,220,220,14,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1799,89
1,28,0,220,0,28,220,220,60,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1799,89
1,28,0,220,0,28,220,220,61,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1799,89
1,12,0,220,12,12,220,220,14,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1799,89
1,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1799,89
1,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1799,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1799,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1799,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1799,89
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1800,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,1800,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1800,262
1,220,0,33,28,30,220,12,13,220,220,220,1,220,77,1,30,220,41,12,12,28,99,77,220,220,0,0,265,135,0,1801,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1801,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1801,265
1,30,0,220,220,220,99,220,13,28,12,77,1,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1802,265
1,30,0,33,28,30,99,220,13,28,220,77,1,220,77,1,30,41,41,220,220,28,99,77,220,33,0,1,265,135,0,1802,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1802,265
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1803,265
1,30,0,220,234,30,220,220,13,234,220,45,0,220,45,1,30,220,220,220,220,234,220,45,220,220,0,1,262,135,0,1803,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1803,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1804,262
1,30,0,220,234,30,220,220,13,234,220,45,0,220,45,1,30,220,220,220,220,234,220,45,220,220,0,1,262,135,0,1804,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1804,265
2,220,0,0,0,70,220,220,16,220,30,220,0,0,190,1,30,220,30,220,220,0,100,100,100,220,0,0,202,19,0,1805,202
2,94,0,220,0,70,170,170,16,0,220,170,0,220,190,1,70,94,220,0,94,0,220,190,220,0,0,1,204,19,0,1805,200
2,220,0,12,220,220,12,12,16,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,204,19,0,1805,200
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,0,265,135,0,1806,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1806,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1806,262
1,220,0,33,28,30,220,12,13,220,220,220,1,220,77,1,30,220,41,12,12,28,99,77,220,220,0,0,265,135,0,1807,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1807,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1807,265
1,220,0,220,0,28,12,12,14,220,220,220,1,220,136,1,28,12,220,12,12,0,220,136,220,12,0,0,23,49,0,1808,89
1,220,0,220,0,28,12,12,60,220,220,220,1,220,136,1,28,12,220,12,12,0,220,136,220,12,0,0,23,49,0,1808,89
1,220,0,220,0,28,12,12,61,220,220,220,1,220,136,1,28,12,220,12,12,0,220,136,220,12,0,0,23,49,0,1808,89
1,28,0,220,0,28,220,220,14,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1808,89
1,28,0,220,0,28,220,220,60,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1808,89
1,28,0,220,0,28,220,220,61,0,220,136,1,220,136,1,28,220,220,220,220,0,220,136,220,220,0,1,23,49,0,1808,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,1808,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,1808,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,1808,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1808,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1808,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1808,89
2,44,0,83,220,220,220,152,17,83,44,152,0,83,220,1,220,220,44,83,44,220,152,220,152,220,0,0,205,19,0,1809,205
2,237,0,255,83,44,152,41,17,255,237,41,0,255,152,1,44,44,237,255,237,83,41,152,41,83,0,1,205,19,0,1809,205
2,220,0,12,220,220,12,12,17,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,205,19,0,1809,205
2,12,0,220,12,12,12,12,16,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,200,19,0,1814,200
2,12,0,12,12,12,12,12,16,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,1,200,19,0,1814,200
2,12,0,12,12,12,12,12,16,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,200,19,0,1814,200
2,220,0,173,220,220,220,220,16,220,13,220,0,173,220,1,220,220,13,220,220,220,59,220,59,220,0,0,202,19,0,1815,202
2,12,0,220,12,12,12,12,16,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,202,19,0,1815,202
2,12,0,220,12,12,220,220,16,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,202,19,0,1815,204
2,12,0,220,12,12,12,12,16,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,204,19,0,1816,200
2,220,0,12,220,220,220,220,16,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,1,204,19,0,1816,200
2,220,0,12,220,220,220,220,16,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,204,19,0,1816,200
2,140,0,14,220,220,220,97,17,14,140,97,0,14,220,1,220,220,140,14,140,220,97,220,97,220,0,0,203,19,0,1819,203
2,220,0,220,15,120,60,220,17,220,220,220,0,220,60,1,120,120,220,220,220,15,220,60,220,15,0,1,203,19,0,1819,203
2,218,0,24,251,218,119,13,17,251,68,13,0,24,13,1,218,68,68,251,218,251,119,13,119,24,0,2,203,19,0,1819,203
1,48,0,19,220,220,70,70,31,39,82,70,0,19,220,1,220,48,82,39,48,220,154,220,154,39,0,0,207,22,0,1837,213
1,170,0,221,200,170,122,122,31,200,221,122,0,221,122,1,170,170,221,200,170,200,221,122,221,200,0,1,207,22,0,1837,213
1,12,0,231,12,12,12,12,31,12,250,12,0,231,12,1,12,12,250,12,12,12,1,12,1,12,0,2,207,22,0,1837,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,0,213,22,0,1842,213
1,33,0,0,0,33,77,77,32,0,33,77,0,0,77,1,33,33,33,0,33,0,77,77,77,0,0,1,213,22,0,1842,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,1842,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,1842,213
1,173,0,221,12,12,183,183,31,221,173,183,0,221,12,1,12,173,173,221,173,12,183,12,183,221,0,0,207,22,0,1843,213
1,148,0,31,172,148,115,115,31,172,31,115,0,31,115,1,148,148,31,172,148,172,31,115,31,172,0,1,207,22,0,1843,213
1,12,0,165,12,12,12,12,31,12,175,12,0,165,12,1,12,12,175,12,12,12,55,12,55,12,0,2,207,22,0,1843,213
2,42,0,220,215,42,24,24,31,215,220,24,0,220,24,1,42,42,220,215,42,215,220,24,220,215,0,0,207,22,0,1848,213
2,220,0,149,220,220,220,220,31,220,21,220,0,149,220,1,220,220,21,220,220,220,33,220,33,220,0,1,207,22,0,1848,213
2,12,0,220,12,12,12,12,31,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,2,207,22,0,1848,213
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1917,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1917,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1917,262
1,30,0,220,220,220,220,220,13,234,12,45,0,12,220,1,220,220,220,220,220,220,220,220,12,220,0,0,262,135,0,1919,262
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,1919,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1919,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1923,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1923,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1923,262
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1924,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1924,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1924,265
1,220,0,220,12,12,12,12,14,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,1925,89
1,220,0,220,12,12,12,12,60,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,1925,89
1,220,0,220,12,12,12,12,61,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,1925,89
1,220,0,220,12,12,12,12,14,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,23,49,0,1925,89
1,220,0,220,12,12,12,12,60,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,23,49,0,1925,89
1,220,0,220,12,12,12,12,61,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,23,49,0,1925,89
1,12,0,220,12,12,220,220,14,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1925,89
1,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1925,89
1,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1925,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1925,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1925,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1925,89
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1926,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,200,12,220,0,1,262,135,0,1926,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1926,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,0,265,135,0,1928,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1928,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1928,262
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1929,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1929,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1929,265
1,12,0,220,220,220,25,220,13,12,12,12,0,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,1930,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,1930,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1930,265
1,30,0,220,220,220,99,220,13,28,12,77,1,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1931,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1931,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1931,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1932,262
1,220,0,220,234,30,220,12,13,220,220,220,0,220,45,1,12,220,220,12,12,12,220,12,220,220,0,1,262,135,0,1932,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1932,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1933,262
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,1933,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1933,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1934,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1934,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1934,265
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1935,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1935,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1935,265
1,30,0,25,12,12,220,220,13,234,220,45,0,220,12,1,12,220,25,220,220,12,25,12,220,220,0,0,265,135,0,1936,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1936,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1936,265
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1937,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1937,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1937,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1938,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1938,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1938,265
1,227,0,220,224,227,220,12,13,224,12,41,0,12,41,1,227,220,220,12,12,224,220,41,12,220,0,0,262,135,0,1939,262
1,220,0,220,220,220,12,12,13,220,12,220,0,12,220,1,220,12,220,12,12,220,220,220,12,12,0,1,262,135,0,1939,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1939,265
1,220,0,33,28,30,220,12,13,220,220,220,1,220,77,1,30,220,41,12,12,28,99,77,220,220,0,0,265,135,0,1940,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1940,265
1,220,0,220,220,220,12,12,13,220,12,220,1,12,220,1,220,12,220,12,12,220,220,220,12,12,0,2,262,135,0,1940,262
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1943,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1943,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,1943,89
1,12,0,220,12,12,220,220,14,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,1943,89
1,12,0,220,12,12,220,220,60,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,1943,89
1,12,0,220,12,12,220,220,61,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,1943,89
1,12,0,220,12,12,220,220,14,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1943,89
1,12,0,220,12,12,220,220,60,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1943,89
1,12,0,220,12,12,220,220,61,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,1943,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1943,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1943,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,1943,89
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,1944,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,1944,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1944,265
1,30,0,220,220,220,220,220,13,234,12,45,1,12,220,1,220,220,220,220,220,220,220,220,12,220,0,0,262,135,0,1947,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1947,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1947,265
1,220,0,33,28,30,220,12,13,220,220,220,1,220,77,1,30,220,41,12,12,28,99,77,220,220,0,0,265,135,0,1951,262
1,30,0,33,28,30,99,220,13,28,220,77,1,220,77,1,30,41,41,220,220,28,99,77,220,33,0,1,265,135,0,1951,265
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1951,262
