firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
Luis Miguel,Ramis,Ramis Monfort,70101,0,3,287,249953,0,632,0,232101,0,0,2507,190,5557,141633,0,75,0,2,0,249953,4,0,10846,3,0,0,0,1,45,0,0,0,4,5718,4,0,0,84,161455,0,3
Morten,,Karlsen,2150101,0,5,255,74235,0,554,0,252102,0,0,3504,180,5552,144798,0,75,0,2,0,74235,2,0,15001,2,0,0,0,1,13,0,0,0,2,5569,2,0,0,82,161333,0,5
Fabio,,Ingolitsch,1140000,0,5,243,75543,0,77,0,232101,0,0,2000,180,5557,149563,0,75,0,2,0,75543,2,0,15009,5,0,0,0,1,4,0,0,0,2,5566,1,0,0,82,161433,0,20
,,,30301,0,0,0,63001,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,15015,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Philipp,,Semlic,1140402,0,23,287,72702,0,633,0,242101,0,0,4005,180,5509,146286,0,75,0,2,0,72702,4,0,15040,9,1,0,0,1,4,0,0,0,4,5713,1,0,0,82,161311,0,23
,,,1140101,0,24,0,250173,0,218,0,232001,0,1,2031,185,5547,145139,0,75,0,0,0,26537,2,0,15048,1,0,0,300,0,14,0,0,0,2,5523,1,0,0,85,161038,0,9
Freyr,,Alexandersson,2290101,0,23,252,269393,0,688,0,240201,0,0,48,180,5558,146132,0,75,0,2,0,269393,3,0,100081,3,0,0,0,1,24,0,0,0,3,5520,4,0,0,82,160237,0,23
Óscar,Óscar García,García Junyent,2090101,0,9,251,250213,0,284,0,242201,0,0,69,184,5557,142639,0,75,0,2,0,250213,2,0,100087,3,0,0,0,1,45,0,0,0,2,5715,1,0,0,83,160229,0,9
Manuel,Manolo Jiménez,Jiménez Jiménez,2150101,6,22,0,249968,0,65,0,250202,0,0,1553,178,5509,139261,0,75,0,0,0,249968,2,0,100135,3,0,0,0,1,45,0,0,0,2,5534,1,0,0,81,161436,0,0
Toni,,Korkeakunnas,1450000,0,1,251,277071,0,655,0,252102,0,0,4005,174,5557,140832,0,75,0,2,0,277071,2,0,100325,8,0,0,0,1,17,0,0,0,2,5707,1,0,0,89,160979,0,6
,,,2320101,0,19,0,17455,0,290,0,232001,0,0,2,190,5511,145139,0,83,0,0,0,26544,1,0,100409,9,0,0,0,0,13,0,0,0,1,5506,1,0,0,84,159996,0,1
,,,60201,0,0,259,73191,0,0,0,232001,0,0,12,180,5509,145139,0,75,0,2,0,26538,1,0,100632,2,0,0,0,0,34,0,0,0,1,5522,1,0,0,82,161339,0,0
,,,60201,0,21,287,249343,0,182,0,232001,0,0,3508,191,5547,145139,0,75,0,2,0,26543,3,0,100634,7,0,0,0,0,34,0,0,0,3,5508,3,0,0,85,161152,0,0
,,,60201,0,9,251,250058,0,182,0,253101,0,0,2016,179,5538,145139,0,75,0,2,0,26544,3,0,100646,9,0,0,0,0,34,0,0,0,3,5504,3,0,0,82,161457,0,9
Željko,,Kopić,1130000,0,23,243,265686,0,195,0,242101,0,0,4014,177,5530,144237,0,75,0,2,0,265686,4,0,100757,5,0,0,0,1,10,0,0,0,4,5718,4,0,0,82,161120,0,9
Elias,,Charalambous,2190101,6,22,287,275009,0,183,0,242101,0,0,2,182,5511,145348,0,75,0,2,0,275009,4,0,100761,3,0,0,0,1,11,0,0,0,4,5510,4,0,0,82,160874,0,22
Simo,,Valakari,60201,6,23,0,4373,0,219,0,252102,0,0,4011,178,5529,142641,0,81,0,2,0,4373,4,0,100804,2,0,0,0,1,17,0,0,0,4,5508,4,0,0,81,161425,0,9
Stephen,,Robinson,2190000,0,9,289,250536,0,65,0,242102,0,0,2510,173,5511,143232,0,75,0,2,0,250536,1,0,100805,3,0,0,0,1,35,0,0,0,1,5510,1,0,0,88,160473,0,12
Alejandro,Jandro,Castro Fernández,60201,0,23,287,279609,0,122,0,243101,0,0,34,175,5557,144772,0,75,0,2,0,279609,3,0,100851,4,0,0,0,1,45,0,0,0,3,5533,3,0,0,81,161420,0,23
Dick,,Schreuder,1130201,0,8,243,265583,0,0,0,250201,0,0,3500,180,5509,142006,0,75,0,2,0,265583,2,0,100852,8,0,0,0,1,34,0,0,0,2,5510,2,0,0,82,160967,0,8
Borja,Borja Jiménez,Jiménez Sáez,2150401,0,0,287,257378,0,154,0,242102,0,0,17,175,5555,146927,0,75,0,1,0,257378,4,0,100888,3,0,0,0,1,45,0,0,0,4,5523,1,0,0,82,160942,0,0
Çağdaş,,Atan,1130101,6,0,0,257918,0,65,0,243101,0,0,68,187,5509,145138,0,75,0,3,0,257918,4,0,101014,3,1,0,0,1,48,0,0,0,4,5715,6,0,0,86,161039,0,0
Serkan,,Damla,60201,0,6,30,144294,0,32,0,252102,0,0,29,176,5511,142821,0,77,0,2,0,144294,4,0,101016,2,0,0,0,1,48,0,0,0,4,5521,4,0,0,82,161417,0,3
Sinan,,Kaloğlu,2150301,0,23,45,268492,0,90,0,243101,0,0,1509,187,5527,145606,0,75,0,2,0,268492,2,0,101020,3,1,0,0,1,48,0,0,0,2,5510,1,0,0,85,161434,0,23
Stanimir,,Stoilov,2160101,0,8,0,73436,0,290,0,250101,0,0,567,171,5510,140375,0,75,0,2,0,73436,2,0,101026,8,0,0,0,1,9,0,0,0,2,5505,2,0,0,89,161110,0,8
Rıza,,Çalımbay,2120201,0,9,0,250390,0,297,0,261001,0,0,525,172,5558,138903,0,75,0,2,0,250390,2,0,101028,3,0,0,0,1,48,0,0,0,2,5506,2,0,0,88,161099,0,9
Recep,,Uçar,2090501,6,23,287,269651,0,293,0,250202,0,0,2520,173,5509,143518,0,75,0,3,0,269651,2,0,101033,3,0,0,0,1,48,0,0,0,2,5507,2,0,0,88,161455,0,22
İlhan,,Palut,1360000,0,0,30,254545,0,183,0,243101,0,0,2522,175,5527,143935,0,75,0,2,0,254545,3,0,101037,4,1,0,0,1,48,0,0,0,3,5567,3,0,0,83,160949,0,0
Bülent,,Uygun,2150000,0,23,289,249080,0,155,0,244101,0,0,4005,175,5509,142005,0,75,0,2,0,249080,4,0,101041,4,0,0,0,1,48,0,0,0,4,5517,4,0,0,83,161152,0,23
Oleksandr,,Shovkovskyi,60201,0,20,255,279139,0,310,0,223101,0,0,4004,191,5551,150560,0,75,0,2,0,279139,2,0,101047,3,0,0,0,1,49,0,0,0,2,5566,1,0,0,85,161093,0,22
,,,60201,0,8,259,250005,0,150,0,253101,0,0,43,188,5509,145139,0,75,0,2,0,26541,2,3,101059,6,0,0,0,0,34,0,0,0,2,5520,2,0,0,85,161082,0,23
Eduardo,,Domínguez,240101,0,22,43,142700,0,670,0,243101,0,0,2504,185,5718,144593,0,82,0,2,0,142700,4,0,101083,4,0,0,0,1,52,0,0,0,4,5508,4,0,0,85,160423,0,9
Marcelo,,Méndez,60401,0,22,251,259338,0,0,0,244101,0,0,1553,185,5552,145455,0,75,0,2,0,259338,4,0,101084,9,0,0,0,1,60,0,0,0,4,5566,5,0,0,86,161261,0,23
Gustavo,,Costas,2190101,0,3,0,249512,0,631,0,263205,0,0,529,184,5511,138929,0,75,0,2,0,249512,4,0,101085,4,1,0,0,1,52,0,0,0,4,5566,3,0,0,82,161151,0,23
Gustavo,,Quinteros,2190401,6,22,0,249516,0,57,0,253101,0,0,1505,181,5551,139647,0,75,0,3,0,249516,4,0,101088,9,0,0,0,1,53,0,0,0,4,5566,4,0,0,82,159966,0,22
,,,2150101,0,23,287,249730,0,102,0,253101,0,0,2507,182,5507,145139,0,75,0,0,0,26543,2,0,101099,7,0,0,0,0,60,0,0,0,2,5713,1,0,0,82,161284,0,0
,,,60201,0,0,0,74873,0,239,0,244101,0,0,1547,180,5551,145139,0,75,0,2,0,26544,6,0,101100,9,0,0,0,0,83,0,0,0,6,5566,6,0,0,83,161392,0,0
,,,60201,0,23,0,249108,0,693,0,244101,0,0,530,177,5511,145139,0,75,0,2,0,26540,6,3,101101,1,1,0,0,0,61,0,0,0,6,5715,6,0,0,82,160535,0,0
,,,50101,0,0,0,250844,0,41,0,232001,0,0,2017,176,5707,145139,0,75,0,0,0,26540,4,3,101103,1,0,0,0,0,56,0,0,0,4,5566,1,0,0,82,161109,0,0
,,,2290000,0,24,287,248929,0,79,0,253101,0,0,3003,168,5551,145139,0,75,0,0,0,26547,6,0,101105,3,1,0,0,0,56,0,0,0,6,5718,5,0,0,88,159668,0,23
,,,60201,0,9,287,51152,0,16,0,232001,0,0,2012,188,5557,145139,0,85,0,2,0,26541,2,3,101108,6,0,0,0,0,52,0,0,0,2,5508,2,0,0,85,161194,0,6
,,,2150101,0,9,287,249249,0,150,0,242101,0,0,2006,180,5506,145139,0,75,0,0,0,26539,4,0,101110,1,0,0,0,0,60,0,0,0,4,5566,2,0,0,82,161111,0,23
,,,2150301,0,9,287,264669,0,24,0,232001,0,0,2016,171,5507,145139,0,75,0,2,0,26541,3,3,101112,6,1,0,0,0,27,0,0,0,3,5566,3,0,0,88,160294,0,0
,,,2310101,0,2,0,232303,0,208,0,250202,0,0,2014,181,5558,145139,0,78,0,0,0,26539,1,0,105035,1,0,0,0,0,34,0,0,0,1,5517,1,0,0,83,160786,0,1
Miguel Ángel,Míchel,Sánchez Muñoz,60201,0,22,0,146777,0,160,0,232001,0,0,3509,174,5509,143556,0,66,1,2,0,146777,4,0,110062,4,0,0,0,0,45,0,0,0,4,5507,4,0,0,87,160245,0,23
Alessio,,Lisci,2150000,0,3,246,265765,0,54,0,232201,0,0,3510,172,5557,147214,0,75,0,2,0,265765,4,0,110069,8,0,0,0,1,27,0,0,0,4,5718,4,0,0,88,160951,0,3
Dorinel,,Munteanu,1140101,0,9,287,275653,0,297,0,250202,0,0,2517,180,5509,140873,0,75,0,2,0,275653,2,0,110072,2,0,0,0,1,39,0,0,0,2,5551,1,0,0,82,160242,0,6
Gheorghe,,Hagi,2290201,0,8,0,262188,0,291,0,253101,0,0,1506,172,5557,139637,0,75,0,2,0,262188,3,0,110075,4,1,0,0,1,39,0,0,0,3,5522,3,0,0,88,160227,0,0
Mehmet,,Topal,2320000,0,23,260,72693,0,243,0,234102,0,0,529,187,5707,147428,0,75,0,2,0,72693,2,0,110078,4,0,0,0,1,48,0,0,0,2,5569,4,0,0,85,161308,0,23
Michael,,O'Neill,2320101,4,9,0,250085,0,244,0,253101,0,0,3504,180,5544,141248,0,75,0,2,0,250085,1,0,110081,3,0,0,0,1,35,0,0,0,1,5578,1,0,0,82,160761,0,9
Julio,,Vaccari,240000,0,8,249,268489,0,102,0,242101,0,0,47,186,5722,145270,0,75,0,2,0,268489,2,0,110093,3,0,0,0,1,52,0,0,0,2,5722,2,0,0,85,161315,0,23
,,,40101,0,6,246,276667,0,284,0,240201,0,0,1505,184,5506,145139,0,75,0,2,0,26540,1,3,110176,1,0,0,0,0,21,0,0,0,1,5729,1,0,0,82,160237,0,6
Sreto,,Ristic,60201,6,21,253,274224,0,65,0,242101,0,0,43,189,5511,143656,0,75,0,1,0,274224,3,0,110178,3,0,0,0,1,51,0,0,0,3,5510,3,0,0,85,160828,0,21
Rafał,,Górak,1170501,0,9,0,72880,0,150,0,252102,0,0,2,183,5511,142612,0,75,0,2,0,72880,3,0,110206,2,0,0,0,1,37,0,0,0,3,5725,3,0,0,82,159478,0,9
Cristóbal,Cristóbal Parralo,Parralo Aguilera,2290000,0,23,287,249168,0,234,0,242101,0,0,4003,178,5511,140564,0,75,0,2,0,249168,4,0,110242,9,0,0,0,1,45,0,0,0,4,5504,4,0,0,82,160097,0,23
,,,60201,0,19,0,71711,0,150,0,253101,0,0,7,178,5510,145139,0,75,0,2,0,26539,2,0,110313,1,0,0,0,0,14,0,0,0,2,5510,2,0,0,82,161232,0,19
,,,60201,0,23,30,250168,0,117,0,232001,0,0,41,169,5511,145139,0,75,0,2,0,26543,2,0,110321,7,0,0,0,0,18,0,0,0,2,5566,2,0,0,87,160956,0,23
,,,60201,0,9,287,256828,0,291,0,253101,0,0,2508,191,5553,145139,0,75,0,2,0,26540,3,3,110329,1,0,0,0,0,21,0,0,0,3,5522,3,0,0,85,161329,0,3
Stefano,,Colantuono,60201,0,9,289,250525,0,0,0,253101,0,0,4014,184,5509,138801,0,75,0,2,0,250525,2,0,110373,9,0,0,0,1,27,0,0,0,2,5507,2,0,0,82,161466,0,8
Raffaele,,Palladino,2290101,6,0,243,271765,0,105,0,240201,0,0,605,182,5550,146648,0,75,0,2,0,271765,4,0,110374,9,0,0,0,1,27,0,0,0,4,5580,4,0,0,82,161333,0,22
Ricardo,,Zielinski,2320101,0,6,246,250378,0,59,0,250202,0,0,48,180,5509,137696,0,75,0,2,0,250378,3,0,110395,3,0,0,0,1,52,0,0,0,3,5506,4,0,0,82,160786,0,6
,,,30301,0,0,0,63015,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110396,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63016,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110404,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Miroslav,,Koubek,60202,0,22,246,277803,0,0,0,253101,0,1,4021,180,5511,134731,0,75,0,2,0,277803,1,0,110468,6,0,0,300,1,12,0,0,0,1,5566,1,0,0,82,160941,0,9
,,,60201,0,9,287,262810,0,0,0,253101,0,0,3508,189,5551,145139,0,75,0,2,0,26538,2,0,110500,2,1,0,0,0,21,0,0,0,2,5567,2,0,0,85,160650,0,0
Alexander,,Ende,1360000,0,23,243,276294,0,24,0,242102,0,0,3516,180,5547,144976,0,75,0,3,0,276294,2,0,110501,7,0,0,0,1,21,0,0,0,2,5510,4,0,0,81,160966,0,9
,,,60201,0,2,287,249388,0,212,0,232001,0,0,4011,185,5511,145139,0,75,0,2,0,26541,2,3,110502,6,1,0,0,0,21,0,0,0,2,5522,2,0,0,85,161401,0,6
Bernhard,,Trares,60201,0,9,259,251778,0,0,0,253101,0,1,2510,177,5511,139831,0,75,0,2,0,251778,2,0,110532,8,0,0,300,1,21,0,0,0,2,5566,2,0,0,83,161411,0,9
Patrick,,Vieira,60201,0,0,287,262194,0,43,0,250201,0,0,1000,192,5555,143793,0,75,1,2,0,1419,9,3,110556,9,0,0,0,0,18,0,0,0,7,5508,9,0,0,4,161475,0,0
Ariel,,Holan,2150101,0,9,0,249021,0,114,0,250101,0,0,1547,180,5520,138032,0,75,0,0,0,249021,3,0,110580,3,0,0,0,1,52,0,0,0,3,5566,1,0,0,82,161466,0,23
,,,70000,0,23,287,249128,0,57,0,253101,0,0,42,184,5527,145139,0,75,0,2,0,26540,2,3,110588,1,0,0,0,0,21,0,0,0,2,5708,2,0,0,83,160098,0,22
,,,60201,0,0,289,105292,0,47,0,240201,0,0,1003,180,5510,145139,0,79,0,2,0,26545,8,2,110636,9,1,0,0,0,21,0,0,0,8,5510,8,0,0,82,160459,0,0
Olaf,,Janßen,30101,0,24,0,250193,0,234,0,250202,0,0,58,177,5558,140247,0,75,0,2,0,250193,3,0,110645,2,0,0,0,1,21,0,0,0,3,5566,3,0,0,82,160087,0,9
Jan,,Zimmermann,240000,0,9,243,263800,0,642,0,242201,0,0,3510,180,5506,144992,0,75,0,2,0,263800,2,0,110676,2,0,0,0,1,21,0,0,0,2,5567,2,0,0,82,160824,0,9
Daniel,,Stendel,240000,0,6,16,50992,0,66,0,242102,0,0,13,179,5509,142982,0,78,0,2,0,50992,3,0,110683,4,1,0,0,1,21,0,0,0,3,5707,4,0,0,82,160602,0,6
Markus,,Fiedler,2320401,0,5,259,73221,0,61,0,232001,0,0,2016,187,5727,147308,0,75,0,2,0,73221,3,0,110697,2,0,0,0,1,21,0,0,0,3,5729,4,0,0,85,160967,0,5
Gerald,,Scheiblehner,2160102,0,23,255,275685,0,289,0,242201,0,0,1553,181,5511,144040,0,75,0,2,0,275685,4,0,110720,8,0,0,0,1,4,0,0,0,4,5728,4,0,0,82,160237,0,22
Besnik,,Hasi,2150101,6,23,30,249055,0,172,0,250101,0,0,1533,177,5718,142155,0,75,0,6,0,249055,3,0,110724,1,1,0,0,1,1,0,0,0,3,5524,4,0,0,82,161098,0,9
Filippo,,Inzaghi,40102,6,9,0,262282,0,10,0,242101,0,0,1505,181,5558,142744,0,75,0,2,0,262282,4,0,110738,9,0,0,0,1,27,0,0,0,4,5566,4,0,0,81,161335,0,0
William,,Viali,30101,0,6,251,952,0,10,0,253101,0,0,24,185,5511,143208,0,79,0,2,0,952,4,0,110740,7,0,0,0,1,27,0,0,0,4,5567,4,0,0,85,161333,0,9
Adrian,,Siemieniec,40000,0,3,287,275035,0,227,0,232001,0,0,4013,180,5511,149475,0,75,0,2,0,275035,2,0,110745,3,0,0,0,1,37,0,0,0,2,5566,2,0,0,83,160879,0,0
Robert,,Kolendowicz,240000,0,23,259,74428,0,65,0,242101,0,0,2,175,5506,145349,0,75,0,2,0,74428,2,0,110746,9,0,0,0,1,37,0,0,0,2,5566,2,0,0,82,161378,0,23
Dawid,,Kroczek,2320401,0,2,287,72280,0,243,0,232001,0,0,2510,182,5707,148490,0,75,0,2,0,72280,2,0,110747,2,1,0,0,1,37,0,0,0,2,5707,1,0,0,82,161246,0,2
Marcin,,Włodarski,60201,0,9,0,75242,0,26,0,242102,0,0,3516,184,5510,146059,0,75,0,2,0,75242,2,0,110749,2,1,0,0,1,37,0,0,0,2,5725,2,0,0,82,161419,0,9
Mircea,,Rednic,2080101,0,8,255,250122,0,167,0,252102,0,0,2508,175,5509,138604,0,75,0,2,0,250122,4,0,110750,3,0,0,0,1,39,0,0,0,4,5522,5,0,0,82,160900,0,23
Ovidiu,,Sabău,2010000,0,8,0,272995,0,150,0,243101,0,1,1512,176,5511,140739,0,75,0,2,0,272995,2,0,110751,8,0,0,300,1,39,0,0,0,2,5575,1,0,0,82,161021,0,23
Liviu,,Ciobotariu,2190401,0,9,45,249918,0,65,0,250102,0,0,42,188,5509,141877,0,75,0,2,0,249918,2,0,110752,3,0,0,0,1,39,0,0,0,2,5566,1,0,0,86,161357,0,23
Young Keun,Choi Young Keun,Choi,2290401,0,0,287,74051,0,136,0,241101,0,0,518,175,5526,142355,0,75,0,6,0,74051,3,0,110765,9,0,0,0,1,167,0,0,0,3,5569,2,0,0,82,161364,0,0
Didier,,Tholot,60401,0,23,0,249248,0,693,0,252102,0,0,58,172,5558,139328,0,75,0,3,0,249248,2,0,110770,9,0,0,0,1,18,0,0,0,2,5522,3,0,0,88,160967,0,3
Selçuk,,İnan,2290401,0,0,266,272653,0,114,0,232001,0,0,3514,182,5520,146947,0,75,0,2,0,272653,4,0,110776,3,1,0,0,1,48,0,0,0,4,5554,4,0,0,82,160746,0,0
Emil,,Săndoi,60201,0,9,0,249309,0,291,0,242201,0,0,2510,180,5511,139661,0,75,0,2,0,249309,2,0,110815,2,0,0,0,1,39,0,0,0,2,5566,2,0,0,82,161405,0,6
Javier,Javier Calleja,Calleja Revilla,60201,0,0,287,45490,0,655,0,251101,0,0,1519,171,5513,144481,0,76,1,2,0,45490,4,3,110827,4,0,0,0,0,45,0,0,0,4,5534,4,0,0,88,161333,0,9
Francisco,Fran Escribá,Escribá Segura,70501,6,8,287,249399,0,181,0,243101,0,0,1537,170,5501,139724,0,75,0,2,0,249399,2,0,110832,3,0,0,0,1,45,0,0,0,2,5718,2,0,0,88,161417,0,9
Antonio,Antonio Hidalgo,Hidalgo Morilla,2190101,6,23,288,257581,0,160,0,242101,0,0,5,183,5718,144751,0,75,0,3,0,257581,4,0,110839,9,0,0,0,1,45,0,0,0,4,5713,4,0,0,81,161069,0,22
,,,2150301,0,6,243,75301,0,65,0,232001,0,0,4008,190,5511,145139,0,75,0,2,0,26543,1,0,110890,7,0,0,0,0,25,0,0,0,1,5718,1,0,0,86,161425,0,6
Fabio,,Caserta,40000,0,0,266,251209,0,182,0,242101,0,0,41,179,5520,144616,0,75,0,2,0,251209,3,0,110908,4,0,0,0,1,27,0,0,0,3,5566,6,0,0,81,161335,0,0
Michele,,Mignani,2120201,0,3,287,113185,0,195,0,250101,0,0,34,181,5584,142278,0,68,0,2,0,113185,2,0,110915,4,0,0,0,1,27,0,0,0,2,5713,1,0,0,82,161333,0,5
,,,30301,0,0,0,63017,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110953,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2180101,0,6,0,249910,0,653,0,253101,0,0,4004,181,5504,145139,0,75,0,6,0,26539,3,0,110955,1,1,0,0,0,40,0,0,0,3,5722,4,0,0,83,161146,0,6
,,,70000,0,9,289,249385,0,26,0,232001,0,0,42,180,5520,145139,0,75,0,2,0,26544,4,0,110968,9,0,0,0,0,52,0,0,0,4,5506,4,0,0,82,160862,0,0
,,,30301,0,0,0,63018,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110969,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63019,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110974,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63020,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110975,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1780000,0,9,0,256112,0,635,0,253101,0,0,3002,176,5511,145139,0,75,0,0,0,26542,6,0,110978,3,0,0,0,0,55,0,0,0,6,5510,7,0,0,83,158870,0,9
,,,2150101,0,22,287,156367,0,681,0,242101,0,0,59,185,5511,145139,0,80,0,5,0,26543,5,0,110980,7,0,0,0,0,52,0,0,0,5,5510,2,0,0,85,160706,0,0
,,,2150301,0,21,0,275875,0,0,0,240201,0,0,1016,179,5504,145139,0,75,0,2,0,26545,10,2,110981,9,0,0,0,0,57,0,0,0,10,5566,10,0,0,83,161434,0,0
,,,30301,0,0,0,63021,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110982,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2150301,0,3,289,250236,0,186,0,251101,0,0,48,178,5511,145139,0,75,0,2,0,26543,4,0,110986,7,0,0,0,0,52,0,0,0,4,5510,4,0,0,82,160786,0,0
,,,60201,1,18,243,73321,0,636,0,223101,0,0,1550,188,5509,145139,0,75,0,2,0,26541,3,3,110989,6,0,0,0,0,61,0,0,0,3,5521,3,0,0,86,161333,0,12
,,,30301,0,0,0,63022,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110990,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2150301,0,0,37,279243,0,660,0,232001,0,0,3514,178,5528,145139,0,75,0,2,0,26543,4,0,110991,7,0,0,0,0,45,0,0,0,4,5513,4,0,0,82,161151,0,0
,,,70000,0,9,0,265635,0,69,0,251101,0,0,2508,178,5509,145139,0,75,0,2,0,26540,4,3,110998,1,1,0,0,0,60,0,0,0,4,5713,4,0,0,82,161258,0,0
,,,60201,0,0,249,71479,0,656,0,251101,0,0,1556,175,5511,145139,0,75,0,2,0,26543,4,0,111001,7,0,0,0,0,60,0,0,0,4,5506,4,0,0,82,161219,0,23
,,,60201,0,0,243,266472,0,65,0,232001,0,0,1516,181,5717,145139,0,75,0,2,0,26543,4,0,111006,7,0,0,0,0,58,0,0,0,4,5717,4,0,0,83,160936,0,0
,,,60201,0,0,287,249180,0,59,0,232001,0,0,1505,174,5521,145139,0,75,0,2,0,26541,4,3,111008,6,0,0,0,0,52,0,0,0,4,5567,4,0,0,88,161383,0,0
,,,60201,0,3,259,250003,0,184,0,232001,0,0,1507,178,5520,145139,0,75,0,2,0,26543,4,0,111010,7,0,0,0,0,52,0,0,0,4,5520,4,0,0,82,160858,0,3
,,,2150301,0,0,0,254301,0,164,0,253101,0,0,1505,175,5554,145139,0,75,0,2,0,26540,5,3,111014,1,1,0,0,0,52,0,0,0,5,5523,5,0,0,82,161333,0,0
Cristian,,Zermatten,2150301,0,23,248,75234,0,84,0,253101,0,0,4015,176,5521,143192,0,75,0,2,0,75234,4,0,111019,4,0,0,0,1,52,0,0,0,4,5720,4,0,0,82,161383,0,23
Alfredo,,Berti,2150000,0,3,253,248959,0,69,0,250101,0,0,4001,179,5527,142070,0,75,0,2,0,248959,3,0,111020,9,0,0,0,1,52,0,0,0,3,5551,2,0,0,83,161390,0,3
Juan Cruz,,Real,2150101,6,0,287,249790,0,57,0,242201,0,0,1510,175,5506,143900,0,75,0,2,0,249790,4,0,111022,9,0,0,0,1,52,0,0,0,4,5523,4,0,0,82,160421,0,23
,,,30301,0,0,0,63023,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111052,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,40101,0,9,287,15947,0,117,0,232001,0,0,1502,176,5521,145139,0,77,0,0,0,26543,5,0,111065,7,0,0,0,0,95,0,0,0,5,5504,3,0,0,82,160294,0,0
Jacek,,Zieliński,2150301,0,9,0,249617,0,642,0,250101,0,0,2518,182,5558,138221,0,75,0,2,0,249617,3,0,111083,1,1,0,0,1,37,0,0,0,3,5520,3,0,0,82,161370,0,0
Aleksandar,,Vuković,2150101,0,9,287,105530,0,26,0,252102,0,0,33,186,5509,144951,0,82,0,2,0,105530,2,0,111086,8,1,0,0,1,51,0,0,0,2,5520,1,0,0,85,160402,0,0
Bruno Miguel,Bruno Baltazar,Nunes Baltazar,1140000,0,23,251,72401,0,26,0,242101,0,0,34,178,5510,144171,0,75,0,2,0,72401,2,0,111088,2,0,0,0,1,38,0,0,0,2,5713,1,0,0,82,161291,0,22
Szymon,,Grabowski,1140401,0,3,43,72882,0,185,0,242101,0,0,2015,179,5557,145543,0,75,0,2,0,72882,2,0,111091,3,0,0,0,1,37,0,0,0,2,5525,4,0,0,81,160967,0,3
Michał,,Hetel,60201,0,0,253,75685,0,24,0,223101,0,1,3,175,5510,150064,0,75,0,2,0,75685,1,0,111092,3,0,0,300,1,37,0,0,0,1,5715,1,0,0,82,161467,0,21
Mateusz,,Stolarski,2310000,0,5,0,72881,0,1071,0,232101,0,0,3,175,5557,149829,0,75,0,2,0,72881,1,0,111097,2,0,0,0,1,37,0,0,0,1,5566,1,0,0,81,161228,0,5
Walid,,Regragui,2290000,0,0,243,271647,0,0,0,250101,0,0,25,178,5511,143519,0,75,0,2,0,271647,2,0,111111,3,0,0,0,1,129,0,0,0,2,5566,1,0,0,82,160663,0,0
,,,2150301,0,0,0,71667,0,77,0,223101,0,0,69,173,5511,145139,0,75,0,2,0,26540,2,3,111138,1,0,0,0,0,50,0,0,0,2,5565,2,0,0,88,161203,0,0
,,,2150301,0,0,243,71304,0,0,0,232001,0,0,14,175,5513,145139,0,75,0,2,0,26544,2,0,111139,9,0,0,0,0,18,0,0,0,2,5521,2,0,0,82,161158,0,0
,,,60000,0,5,287,249,0,24,0,232001,0,0,4008,180,5558,145139,0,76,0,0,0,26540,3,3,111140,1,0,0,0,0,14,0,0,0,3,5512,3,0,0,82,160073,0,3
