firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
294,1230,120,0,0,50,0,1,2210000,0,0,251,12,1,34,0,0,0,8,0,225,10,-1,28,14,0,0,0,13,57,0,9,31,10,66,59,0,49,33,220001,42,2028,8,12,9,0,0,1539,59,40,0,181,3,0,-1,44,113,152784,0,0,0,13,58,39,0,2,76,0,2,0,0,46,0,263867,52,43,1,25,13,0,0,0,0,0,26,45,52,15,0,0,1,56,9,0,0,0,159989,1,0,183,1,0,3,45,2,0,28,263867,0,58,0,0,0,56,5,0,57,501,3,0,0,4,0,0,0,30,0,1,0,57,8,0,-1,9,0,0,0
25922,8248,8248,0,0,0,12,11,240101,0,0,27,33,1,55,0,0,0,28,0,227,69,-1,45,32,0,0,0,20,5,0,59,21,35,74,6,0,59,59,220001,32,2025,17,29,68,0,1,1516,45,63,0,188,0,0,-1,74,1,153741,5,0,0,61,70,44,0,0,80,0,2,0,0,50,0,263874,11,65,1,48,23,1,0,0,0,0,68,64,40,61,0,0,0,14,1,0,0,8,160967,1,0,21,2,0,3,73,3,0,64,263874,0,13,0,1,0,25,3,0,65,503,3,0,0,1,0,0,0,21,0,5,0,63,64,0,-1,31,0,0,0
18600,691,691,691,0,128,0,1,60201,0,6,0,8,1,33,0,0,0,6,0,176,13,-1,40,13,0,0,0,10,78,0,12,31,16,85,75,0,69,36,223101,55,2027,7,13,12,0,0,12,75,36,0,187,1,0,-1,60,57,152745,0,0,0,35,79,59,0,2,80,0,2,0,0,35,0,263880,78,32,1,43,9,0,0,0,0,0,24,30,78,6,0,0,1,75,9,3,0,0,159141,1,0,45,2,0,3,56,4,1,26,263880,0,79,0,0,1,75,2,0,77,500,2,0,0,2,0,0,0,30,0,4,0,78,10,0,-1,15,0,0,3
26377,7533,7533,0,0,0,27,10,1140401,0,0,0,51,1,71,0,0,0,49,0,2,62,-1,47,39,0,0,0,32,12,0,61,31,57,75,10,0,57,43,220001,44,2028,33,66,57,0,0,1028,64,67,0,177,3,0,16,37,363,153599,7,0,0,60,47,44,0,0,72,0,2,0,0,77,0,263881,6,57,1,60,39,1,0,0,0,0,61,70,53,43,0,0,2,14,9,0,0,0,161393,1,0,18,2,0,3,40,4,0,58,263881,0,15,0,2,0,36,10,0,61,501,2,0,0,10,2,0,0,30,0,2,0,68,54,0,-1,37,0,0,0
1570,11643,11643,0,0,0,28,27,2150101,0,21,260,66,1,83,0,0,0,63,0,25,62,-1,58,51,0,0,0,62,9,0,49,31,66,79,15,0,64,69,220001,65,2028,64,77,57,0,0,1009,76,83,0,186,3,0,-1,69,248,153057,16,0,0,76,71,70,131072,1,80,0,2,0,0,78,0,263882,10,57,1,67,47,2,0,0,0,0,72,81,64,53,0,0,1,11,9,0,0,0,161377,1,0,116,1,0,4,73,2,0,72,263882,0,11,0,2,0,64,9,0,71,503,3,0,0,9,0,0,0,30,0,4,0,82,58,0,-1,55,0,0,21
18216,10113,10113,0,43,0,23,26,2190101,0,6,255,55,1,71,0,0,0,70,0,65,33,18,62,68,0,0,0,69,12,0,28,31,63,74,5,0,66,51,220001,63,2027,72,69,39,0,0,2019,67,73,0,181,3,0,25,58,112,152417,12,0,0,68,55,71,65536,1,68,0,2,0,0,60,0,263883,5,35,1,65,53,3,0,0,0,0,40,75,63,66,0,0,1,8,3,0,0,8,160970,1,0,7,1,0,4,71,2,0,57,263883,0,14,0,2,0,71,3,0,68,501,3,0,0,1,0,0,0,30,0,1,0,74,29,0,-1,65,0,0,6
32920,1162,32920,0,0,0,12,11,2210000,0,3,62,28,1,55,0,0,0,34,0,93,64,-1,60,39,0,0,0,24,11,0,61,31,38,75,9,0,57,58,220001,48,2026,20,52,65,0,0,2027,54,63,0,182,0,0,-1,78,49,153459,5,0,0,55,69,34,16384,0,75,0,1,0,0,65,0,263884,5,61,1,62,29,1,0,0,0,0,51,62,51,55,0,0,0,10,9,0,0,0,161306,1,0,183,1,0,3,72,3,0,65,263884,0,14,0,1,0,25,4,0,62,500,4,0,0,3,0,0,0,30,0,2,0,63,58,0,-1,21,0,0,0
18207,38122,38122,0,0,128,0,2,2190101,0,12,0,12,1,30,0,0,0,8,0,152,14,-1,28,15,0,0,0,5,75,0,14,31,10,84,76,0,61,40,220001,36,2026,5,6,10,0,0,2021,76,33,0,189,3,0,-1,51,38,153700,0,0,0,12,75,51,0,2,83,0,2,0,0,36,0,263887,68,32,1,23,12,0,0,0,0,0,27,31,68,13,0,0,1,71,1,3,0,0,160237,1,0,21,1,0,4,53,2,3,24,263887,0,75,0,0,1,71,1,0,73,502,3,0,0,1,0,0,0,30,0,5,0,75,8,0,-1,8,0,0,7
23971,28860,28860,0,0,0,0,14,2150101,0,0,246,27,1,67,0,0,0,34,0,82,60,3,54,36,0,0,0,22,14,0,56,31,39,73,12,0,47,42,223101,42,2027,20,58,56,0,0,1002,58,79,0,182,1,0,5,65,113,153692,10,0,0,56,62,36,0,1,70,0,2,0,0,69,0,263892,6,58,1,62,23,1,0,0,0,0,58,76,49,57,0,0,1,14,9,0,0,0,161182,1,0,7,1,0,3,73,4,0,58,263892,0,5,0,1,0,26,7,0,58,501,3,0,0,6,0,0,0,30,0,1,0,78,57,0,-1,29,0,0,0
1883,36205,33710,0,43,0,25,26,2150101,0,0,266,68,1,78,0,0,0,68,0,660,27,23,71,64,0,0,0,71,8,0,27,31,71,74,10,0,65,69,232001,73,2025,71,80,28,0,0,1512,77,74,0,171,3,0,25,62,72,149005,12,0,0,75,65,74,1900545,0,64,0,2,0,0,79,0,263893,12,32,1,75,74,3,0,0,0,0,60,75,73,60,0,0,1,13,9,0,0,0,160974,1,0,97,2,0,3,71,2,0,75,263893,0,10,0,3,0,71,5,0,74,501,3,0,0,1,0,0,0,30,0,2,0,74,33,0,-1,63,0,0,0
31851,5365,5365,0,0,0,18,14,2010101,0,3,0,49,1,82,0,0,0,47,0,291,56,18,56,47,0,0,0,45,14,0,50,31,39,69,6,0,55,52,220001,53,2027,45,56,52,0,0,1514,61,73,0,173,3,0,14,58,49,153912,10,0,0,60,60,49,0,1,68,0,2,0,0,76,0,263899,6,50,1,59,42,1,0,0,0,0,56,79,52,37,0,0,1,8,3,3,0,0,160272,1,0,195,1,0,3,66,2,0,66,263899,0,12,0,2,0,46,2,0,56,500,3,0,0,1,0,0,0,30,0,2,0,76,47,0,-1,42,0,0,3
10461,37852,37852,0,0,0,13,11,40101,0,18,0,32,1,53,0,0,0,27,0,678,63,-1,39,47,0,0,0,30,14,0,63,31,29,75,7,0,63,60,220001,42,2025,22,46,61,0,0,10,52,57,0,182,3,0,-1,74,441,153406,5,0,0,55,71,43,0,0,76,0,2,0,0,61,0,263901,9,63,1,58,34,1,0,0,0,0,64,61,44,62,0,0,0,14,2,0,0,0,159955,1,0,50,2,0,3,72,3,0,72,263901,0,14,0,1,0,30,2,0,64,500,2,0,0,2,0,0,0,30,0,2,0,59,64,0,-1,31,0,0,5
40761,2844,2844,0,0,0,0,7,2010101,0,6,29,54,1,60,0,0,0,56,0,118,60,-1,56,36,0,0,0,57,12,0,58,31,56,72,9,0,60,58,220001,56,2027,46,59,59,0,0,2002,60,69,0,183,3,0,-1,62,43,153364,7,0,0,60,65,62,0,0,75,0,2,0,0,68,0,263906,9,59,1,60,37,1,0,0,0,0,66,67,56,62,0,0,2,5,5,0,0,0,161329,1,0,50,2,0,3,68,3,0,68,263906,0,15,0,2,0,52,1,0,63,502,3,0,0,1,0,0,0,30,0,1,0,68,59,0,-1,52,0,0,5
36719,6316,6316,0,0,79,0,1,2150101,0,6,0,13,1,34,0,0,0,4,0,227,14,-1,33,14,0,0,0,7,52,0,8,31,14,62,53,0,46,38,220001,26,2025,6,14,12,0,0,22,53,36,0,188,3,0,-1,60,441,152746,0,0,0,19,50,39,0,2,77,0,2,0,0,26,0,263907,52,37,1,28,14,0,0,0,0,0,18,38,52,11,0,0,1,53,5,3,0,0,159506,1,0,14,2,0,3,54,4,1,20,263907,0,50,0,0,0,53,3,0,52,500,2,0,0,1,0,0,0,30,0,5,0,52,9,0,-1,8,0,0,6
5386,22407,22407,0,0,0,0,9,2190101,0,0,252,60,1,67,0,0,0,56,0,621,77,-1,60,49,0,0,0,55,13,0,75,31,72,83,12,0,71,66,220001,52,2027,48,73,78,0,0,1021,73,78,0,180,3,0,-1,67,44,153241,7,0,0,76,70,59,0,0,65,0,2,0,0,69,0,263908,7,75,1,72,42,1,2,0,0,0,68,71,64,71,0,0,2,11,4,0,0,0,160993,0,0,18,2,0,2,77,4,0,75,263908,0,9,0,1,0,51,10,0,77,503,2,0,0,9,0,0,0,30,0,2,0,75,73,0,-1,28,0,0,0
11520,6630,6630,0,0,0,0,13,2150101,0,0,289,42,0,56,0,0,0,56,0,190,71,-1,66,34,0,0,0,30,8,0,67,31,50,77,10,0,63,70,220001,42,2027,32,59,70,0,0,27,60,57,0,184,0,0,-1,88,116,153063,5,0,0,59,81,43,134273152,0,86,0,2,0,0,68,0,263914,7,69,1,68,44,1,0,0,0,0,75,60,56,72,0,0,0,9,9,0,0,0,159141,1,0,25,2,0,3,84,2,0,71,263914,0,11,0,1,0,35,2,0,71,500,4,0,0,1,0,0,0,30,0,2,0,58,68,0,-1,34,0,0,0
22036,37059,37059,0,0,0,22,14,2290101,0,1,0,55,1,65,0,0,0,48,0,179,62,18,63,56,0,0,0,45,7,0,66,31,52,69,14,0,64,64,220001,63,2025,40,63,61,0,0,10,64,63,0,173,3,0,14,43,43,153234,10,0,0,64,53,58,0,0,68,0,2,0,0,75,0,263918,5,61,1,66,53,1,0,0,0,0,63,57,61,52,0,0,1,15,9,0,0,0,159872,1,0,14,1,0,3,46,4,0,65,263918,0,14,0,1,0,46,2,0,64,502,3,0,0,1,0,0,0,30,0,2,0,60,59,0,-1,40,0,0,3
26748,45601,45601,0,0,0,0,44,2010000,0,3,254,55,1,52,0,0,0,63,0,65,18,-1,48,69,0,0,0,59,13,0,20,31,34,72,7,0,57,61,220001,54,2026,68,62,17,0,0,0,60,65,0,191,0,0,-1,79,113,152932,25,0,0,62,74,69,0,2,81,0,2,0,0,44,0,263919,10,23,1,56,41,1,0,0,0,0,70,51,49,67,0,0,0,9,4,0,0,24,160998,1,0,49,1,0,4,73,2,0,67,263919,0,10,0,2,0,66,2,0,64,501,3,0,0,1,0,0,0,30,0,4,0,59,17,0,-1,57,0,0,6
24559,27296,27296,0,0,143,0,1,2180101,0,0,28,12,1,23,0,0,0,6,0,82,11,-1,16,19,0,0,0,6,70,0,12,31,11,73,71,0,54,26,220001,33,2027,7,7,12,0,0,1014,71,33,0,202,3,0,-1,73,323,153031,0,0,0,19,63,49,0,2,80,0,2,0,0,23,0,263920,65,25,1,17,11,0,0,0,0,0,25,19,65,11,0,0,1,65,9,3,0,0,161000,1,0,136,2,0,2,58,2,3,23,263920,0,63,0,0,1,65,10,0,67,502,2,0,0,10,0,0,0,30,0,4,0,70,6,0,-1,8,0,0,0
25974,20396,20396,0,0,97,0,2,40101,0,0,27,10,1,25,0,0,0,7,0,82,11,-1,17,11,0,0,0,6,67,0,13,31,13,74,70,0,60,30,220001,22,2027,7,14,14,0,0,1016,70,37,0,186,3,0,-1,60,77,153181,0,0,0,13,63,47,0,2,78,0,2,0,0,21,0,263922,63,31,1,21,12,0,0,0,0,0,17,27,63,14,0,0,1,66,9,0,0,0,161334,1,0,108,1,0,3,55,3,0,28,263922,0,63,0,0,0,66,9,0,67,502,3,0,0,7,0,0,0,30,0,5,0,67,5,0,-1,5,0,0,0
8625,14453,8351,0,0,0,0,11,60101,0,0,29,29,1,58,0,0,0,25,0,123,67,-1,58,31,0,0,0,22,9,0,63,31,40,74,11,0,62,61,220001,26,2026,15,61,67,0,0,2013,60,64,0,180,3,0,7,73,51,153527,5,0,0,58,70,35,2048,0,75,0,2,0,0,65,0,263923,6,65,1,62,28,1,0,0,0,0,64,62,46,64,0,0,0,7,9,0,0,8,160104,1,0,55,2,0,2,73,4,0,68,263923,0,10,0,1,0,22,7,0,66,501,2,0,0,5,0,0,0,30,0,1,0,63,65,0,-1,22,0,0,0
24704,6299,6299,0,33,0,30,27,2150101,0,3,35,76,1,81,0,0,0,65,0,103,42,12,65,67,0,0,0,77,11,0,33,31,69,80,9,0,66,64,220001,65,2027,66,79,41,0,0,52,77,81,0,180,3,0,18,64,113,153339,16,0,0,77,59,74,16908288,2,79,0,2,0,0,80,0,263929,11,38,1,71,70,3,0,0,0,0,59,76,69,55,0,0,1,15,9,0,0,0,160967,1,0,27,2,0,3,71,4,0,48,263929,0,6,0,3,64,70,2,0,72,501,3,0,0,1,0,0,0,30,0,2,0,79,31,0,-1,70,0,0,3
16788,28394,28394,0,0,0,0,5,2330000,0,3,27,44,1,78,0,0,0,43,0,82,58,-1,47,45,0,0,0,30,13,0,54,31,57,69,8,0,53,55,220001,36,2025,33,60,55,0,0,1003,61,80,0,177,3,0,-1,55,63,153425,3,0,0,57,57,34,0,0,69,0,2,0,0,74,0,263938,10,55,1,55,44,1,0,0,0,0,50,79,49,47,0,0,2,15,9,0,0,0,160237,1,0,14,1,0,2,62,3,0,67,263938,0,9,0,1,0,34,6,0,61,502,3,0,0,7,0,0,0,30,0,1,0,80,55,0,-1,31,0,0,3
16968,7003,16295,7002,23,0,28,27,2150000,0,0,243,61,1,72,0,0,0,67,0,24,22,-1,63,67,0,0,0,68,8,0,30,31,64,72,11,0,64,59,220001,63,2025,70,72,21,0,0,1503,71,73,0,181,3,0,12,58,51,152160,16,0,0,74,56,68,131072,0,76,0,2,0,0,59,0,263941,9,30,1,64,60,2,0,0,0,0,40,76,63,65,0,0,1,7,9,0,0,0,160975,1,0,45,1,0,3,72,2,0,63,263941,0,7,0,2,0,68,4,0,69,501,3,0,0,1,0,0,0,30,0,1,0,74,29,0,-1,53,0,0,0
17611,34240,17607,17607,0,0,19,14,2190101,0,3,0,43,1,58,0,0,0,60,0,87,61,5,63,62,0,0,0,55,9,0,65,31,48,75,12,0,60,59,223101,62,2025,57,61,60,0,0,1531,62,65,0,178,0,0,14,63,79,153496,10,0,0,64,65,56,16384,0,73,0,2,0,0,79,0,263943,10,61,1,63,48,1,0,0,0,0,70,74,58,52,0,0,1,12,9,0,0,0,159872,1,0,45,1,0,3,67,3,0,65,263943,0,6,0,1,0,56,3,0,64,503,3,0,0,4,1,0,0,30,0,2,0,69,60,0,-1,40,0,0,3
2368,1758,2368,2368,24,0,27,28,60101,0,0,0,59,1,76,0,0,0,67,0,82,45,27,60,62,0,0,0,40,6,0,23,31,65,75,11,0,66,67,220001,60,2026,65,71,48,0,0,1503,70,88,0,178,3,0,12,56,432,153001,16,0,0,70,55,58,327680,2,66,0,2,0,0,62,0,263947,15,40,1,62,50,2,0,0,0,0,49,89,61,47,0,0,1,11,9,0,0,9,161000,1,0,54,1,0,3,67,2,0,56,263947,0,12,0,2,0,58,7,0,69,502,3,0,0,1,0,0,0,30,0,1,0,88,41,0,-1,53,0,0,0
32994,12330,12330,0,15,0,12,11,2090101,0,21,16,48,1,53,0,0,0,45,0,241,64,-1,60,48,0,0,0,42,15,0,58,31,45,74,9,0,59,48,220001,57,2025,40,58,60,0,0,1010,58,72,0,192,3,0,10,81,43,153616,5,0,0,63,73,57,0,0,78,0,2,0,0,53,0,263949,10,62,1,66,42,1,0,0,0,0,66,66,57,67,0,0,0,5,9,0,0,0,160583,1,0,144,1,0,3,79,3,0,62,263949,0,9,0,1,0,45,9,0,65,502,2,0,0,10,0,0,0,30,0,4,0,69,62,0,-1,41,0,0,21
33292,10520,10520,0,30,0,39,38,1450101,0,6,16,58,1,75,0,0,0,66,0,1076,31,-1,54,60,0,0,0,58,13,0,23,31,66,81,9,0,66,67,220001,65,2027,63,75,36,0,0,1023,73,81,0,181,3,0,16,50,119,153508,27,0,0,71,52,62,0,0,71,1,2,0,0,76,0,263953,10,28,1,67,54,2,3,0,0,0,38,82,63,37,0,0,0,11,3,0,0,0,160664,0,0,14,1,0,2,56,3,0,66,263953,0,7,0,2,0,61,5,0,70,503,2,0,0,5,0,0,0,30,0,1,0,81,22,0,-1,56,0,0,3
8648,19849,19849,0,0,13,0,1,1450103,0,20,38,11,1,36,0,0,0,4,0,66,14,-1,25,14,0,0,0,8,60,0,13,31,12,75,66,0,58,23,220001,38,2028,9,11,13,0,0,13,66,43,0,194,3,0,-1,70,43,153854,0,0,0,14,61,49,0,0,85,0,2,0,0,21,0,263961,65,40,1,28,12,0,0,0,0,0,23,38,65,10,0,0,1,59,6,3,0,0,161354,1,0,40,1,0,3,59,4,0,20,263961,0,61,0,0,0,59,2,0,62,502,2,0,0,1,0,0,0,30,0,5,0,60,15,0,-1,5,0,0,3
12172,2186,2186,0,0,0,14,22,2330101,1,5,0,68,1,59,0,0,0,77,0,500,71,-1,76,57,0,0,0,77,10,0,70,31,60,79,5,0,77,76,130101,79,2025,67,80,63,0,1,9525,77,75,0,170,3,0,10,67,441,151484,14,0,1,81,67,58,32,2,63,0,2,0,0,66,1,263964,11,68,2,84,64,2,0,0,0,0,58,73,75,53,0,0,0,8,3,0,0,16,161334,1,0,46,1,0,3,68,3,0,72,263964,0,14,0,2,0,66,3,0,78,500,3,0,0,1,0,0,0,30,0,8,0,74,69,0,-1,52,0,0,6
14972,4275,4275,0,22,0,33,31,1740101,1,4,0,72,1,84,0,0,0,73,0,915,63,25,72,73,2,0,0,73,14,0,58,31,70,87,12,0,72,74,122101,76,2025,72,83,53,0,1,7001,82,74,0,165,4,0,14,47,382,153404,18,0,1,84,57,74,851968,0,53,1,2,0,0,78,1,263966,10,54,1,78,71,3,0,0,0,0,60,77,74,48,0,0,0,5,10,0,0,16,160291,0,0,46,1,0,3,58,5,0,74,263966,0,6,0,3,128,72,2,0,78,503,3,0,0,1,0,0,0,30,0,7,2,75,45,0,-1,57,0,0,6
19314,35446,35446,0,0,0,0,11,1140401,0,0,27,29,1,45,0,0,0,21,0,82,56,-1,39,34,0,0,0,21,6,0,50,31,31,71,14,0,50,37,220001,33,2026,26,27,57,0,0,1005,31,53,0,198,4,0,-1,76,363,153622,5,0,0,27,66,41,0,0,80,0,2,0,0,34,0,263968,13,57,1,35,31,1,0,0,0,0,51,50,34,66,0,0,0,9,3,0,0,0,160118,1,0,47,1,0,3,72,2,0,56,263968,0,7,0,1,0,28,6,0,56,501,2,0,0,9,0,0,0,30,0,4,0,52,58,0,-1,24,0,0,0
32109,19050,19050,0,0,0,27,23,2150101,0,6,16,56,1,69,0,0,0,50,0,1072,28,-1,48,51,0,0,0,48,13,0,25,31,57,66,8,0,40,51,220001,52,2026,54,59,28,0,1,68,59,72,0,181,3,0,16,58,83,153310,12,0,0,59,53,56,0,0,69,0,2,0,0,68,0,263970,5,27,1,54,40,1,0,0,0,0,30,75,53,42,0,0,1,7,2,0,0,16,161333,1,0,21,1,0,3,55,3,0,62,263970,0,13,0,1,512,52,3,0,58,502,2,0,0,1,0,0,0,30,0,2,0,73,22,0,-1,43,0,0,3
19613,26862,26862,0,0,0,38,27,2320101,0,0,0,46,1,86,0,0,0,52,0,45,32,-1,46,43,0,0,0,48,9,0,31,31,48,68,13,0,48,56,220001,49,2026,51,57,28,0,0,1024,60,90,0,168,3,0,27,33,113,153967,16,0,0,54,38,54,327680,1,63,0,2,0,0,90,0,263975,6,29,1,53,33,2,0,0,0,0,32,90,49,31,0,0,1,13,9,0,0,0,160274,1,0,34,1,0,3,44,3,0,53,263975,0,8,0,2,0,50,9,0,58,501,2,0,0,10,0,0,0,30,0,8,0,90,25,0,-1,39,0,0,0
28769,26316,26316,0,0,97,0,1,2150301,0,0,0,11,1,37,0,0,0,8,0,194,11,-1,16,10,0,0,0,5,71,0,14,31,10,70,70,0,62,42,224001,37,2025,5,6,10,0,0,1009,70,32,0,191,3,0,-1,68,16,150552,0,0,0,11,63,51,536870912,0,91,0,2,0,0,26,0,263976,68,32,1,27,10,0,0,0,0,0,25,32,68,14,0,0,1,66,9,0,0,0,161389,1,0,87,1,0,3,60,3,1,21,263976,0,63,0,0,0,66,6,0,68,501,3,0,0,6,0,0,0,30,0,5,0,71,5,0,-1,8,0,0,0
10797,447,447,0,0,0,31,27,2370000,0,5,0,49,1,80,0,0,0,45,0,83,30,12,49,47,0,0,0,36,10,0,25,31,42,68,11,0,48,50,220001,50,2027,37,68,36,0,0,1538,67,66,0,183,3,0,18,50,119,153186,16,0,0,66,54,47,0,0,71,0,2,0,0,76,0,263982,8,32,1,58,44,2,0,0,0,0,43,69,51,35,0,0,1,14,2,0,0,0,161333,1,0,195,2,0,3,45,4,0,72,263982,0,14,0,2,0,40,2,0,58,503,3,0,0,1,0,0,0,30,0,1,0,67,35,0,-1,41,0,0,5
25974,4449,4449,0,0,0,41,38,2080401,0,0,27,45,1,72,0,0,0,64,0,28,12,-1,56,55,0,0,0,58,10,0,16,31,48,75,14,0,58,48,220001,59,2027,64,65,15,0,0,1036,64,79,0,174,4,0,25,60,51,153199,27,0,0,61,52,59,0,1,77,0,2,0,0,81,0,263984,6,20,1,61,39,1,0,0,0,0,27,86,55,55,0,0,0,11,9,0,0,8,161333,1,0,7,1,0,3,74,2,0,53,263984,0,7,0,1,0,61,9,0,64,501,3,0,0,8,0,0,0,30,0,1,0,82,19,0,-1,55,0,0,0
27815,32685,32685,0,0,0,31,18,1140101,0,3,0,48,1,64,0,0,0,51,0,284,56,-1,62,46,0,0,0,43,7,0,40,31,53,70,11,0,58,55,220001,57,2028,49,55,57,0,0,1502,58,55,0,184,3,0,18,58,44,153705,14,0,0,61,50,57,0,0,75,0,2,0,0,61,0,263985,7,48,1,62,44,1,0,0,0,0,48,63,58,54,0,0,0,8,5,0,0,0,161333,1,0,47,2,0,3,58,2,0,35,263985,0,9,0,1,0,49,2,0,56,503,3,0,0,1,0,0,0,30,0,2,0,59,41,0,-1,42,0,0,3
4637,5400,3257,0,0,0,43,33,2190101,0,15,16,71,1,70,0,0,0,66,0,225,52,-1,65,56,0,0,0,62,5,0,48,31,65,75,13,0,58,69,220001,68,2027,64,70,45,0,0,529,70,71,0,177,0,0,25,55,35,152472,18,0,0,72,57,63,327680,0,70,0,2,0,0,72,0,263987,7,46,1,68,67,2,0,0,0,0,49,71,67,43,0,0,0,6,3,0,0,24,160602,1,0,18,2,0,2,56,4,0,67,263987,0,6,0,2,0,63,5,0,68,501,3,0,0,4,2,25,0,30,0,1,0,71,40,0,-1,55,0,0,0
12520,36716,36716,0,0,0,11,13,1140000,0,0,39,26,1,59,0,0,0,31,0,267,62,-1,47,34,0,0,0,29,12,0,57,15,33,71,6,0,58,51,220001,29,2027,27,35,58,0,1,1000,44,78,0,192,3,0,-1,89,0,152399,5,0,0,48,78,58,0,0,85,0,2,0,0,49,0,263988,14,60,1,58,19,1,0,0,0,0,57,71,42,65,0,0,0,9,3,0,0,16,161028,1,0,133,1,0,3,85,4,0,73,263988,0,7,0,1,0,34,8,0,63,502,3,0,0,8,0,0,0,6,0,5,0,75,60,0,-1,28,0,0,0
10874,36681,36681,0,0,0,31,27,2290101,0,3,0,36,1,72,0,0,0,48,0,118,47,12,45,42,0,0,0,42,13,0,40,31,49,65,5,0,47,46,220001,52,2026,47,54,42,0,0,3,55,71,0,182,3,0,18,48,431,153584,16,0,0,54,46,54,0,1,72,0,2,0,0,60,0,263990,5,43,1,53,37,2,0,0,0,0,33,74,49,33,0,0,1,7,1,0,0,0,161348,1,0,14,2,0,2,44,2,0,54,263990,0,8,0,2,0,47,2,0,55,502,3,0,0,1,2,0,0,30,0,1,0,72,45,0,-1,44,0,0,0
12707,3975,12707,0,13,0,12,11,40101,0,0,243,28,1,61,0,0,0,32,0,137,66,-1,50,40,0,0,0,24,12,0,64,31,29,72,8,0,70,55,220001,31,2025,28,52,65,0,0,2013,56,62,0,188,3,0,-1,70,49,152424,5,0,0,59,71,40,134221824,0,80,0,2,0,0,57,0,264000,11,64,1,58,28,1,0,0,0,0,75,60,43,61,0,0,0,7,9,0,0,8,160086,1,0,48,1,0,2,69,2,0,70,264000,0,13,0,1,0,31,3,0,65,500,4,0,0,3,0,0,0,30,0,5,0,61,64,0,-1,32,0,0,0
28185,3100,28185,0,0,0,39,35,1140000,0,0,246,63,1,76,0,0,0,73,0,683,42,-1,70,68,0,0,0,67,10,0,33,31,71,78,8,0,64,66,220001,73,2028,68,75,33,0,0,1512,73,81,0,177,3,0,27,58,113,152685,23,0,0,73,56,67,66081,1,76,0,2,0,0,66,0,264001,5,40,1,71,45,2,0,0,0,0,36,81,70,47,0,0,0,10,3,0,0,0,161348,1,0,48,1,0,4,65,2,0,65,264001,0,6,0,2,0,68,4,0,73,501,3,0,0,1,1,0,0,30,0,2,0,81,44,0,-1,62,0,0,0
22669,26156,21072,22678,7,0,13,11,2120000,0,0,38,25,1,42,0,0,0,22,0,227,67,-1,47,35,0,0,0,19,12,0,63,31,27,75,13,0,47,48,220001,25,2024,21,26,63,0,0,1508,41,69,0,184,3,0,7,81,224,153022,5,0,0,60,74,34,32768,2,78,0,2,0,0,56,0,264002,12,66,1,58,21,1,0,0,0,0,65,71,40,66,0,0,0,8,9,0,0,0,161158,1,0,54,2,0,2,82,3,0,65,264002,0,13,0,1,0,24,6,0,66,501,2,0,0,1,0,0,0,30,0,2,0,70,69,0,-1,25,0,0,0
40129,14396,14396,0,0,0,0,7,40101,1,0,243,35,1,73,0,0,0,49,0,446,60,-1,40,37,0,0,0,33,8,0,59,31,54,65,10,0,58,44,232001,38,2026,35,56,57,0,0,4,60,67,0,171,3,0,-1,50,48,151832,7,0,0,62,59,34,0,0,70,0,2,0,0,79,0,264009,14,55,1,47,32,1,0,0,0,0,56,75,44,43,0,0,2,9,3,0,0,0,161182,1,0,26,2,0,3,52,4,0,80,264009,0,9,0,1,0,35,2,0,62,502,3,0,0,1,2,0,0,30,0,2,0,71,52,0,-1,31,0,0,0
