chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,0,2,-1,0,0,196,51,11268,0,0,0,0,115142,0,0,0,0,0,0,196,0,0,0
0,1,220,199,0,0,220,220,220,220,235,220,220,14,220,0,220,0,220,0,220,0,1,245,220,0,0,163,220,15,220,0,220,196,0,220,220,235,0,0,220,220,220,14,220,0,0,-1,0,0,196,51,11269,0,0,0,0,115143,0,0,0,0,0,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,1,2,-1,0,0,196,51,11270,0,0,0,0,115143,0,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11271,0,0,0,0,115144,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11272,0,0,0,0,115144,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11273,0,0,0,0,115145,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11274,0,0,0,0,115145,0,0,0,0,0,0,0,0,0,0
0,1,224,197,0,0,254,254,224,0,15,0,254,114,224,0,0,0,254,0,0,0,1,55,224,0,0,5,224,55,224,0,254,241,0,224,254,114,0,0,0,0,0,15,254,0,0,-1,0,0,196,51,11275,0,0,0,0,115146,0,0,0,0,0,0,196,0,0,0
0,1,11,234,0,0,255,255,11,234,217,234,255,12,11,0,234,0,255,0,234,0,1,253,11,0,0,11,11,253,11,0,255,255,0,11,255,12,0,0,234,234,234,217,255,0,2,-1,0,0,196,51,11276,0,0,0,0,115146,0,0,0,0,0,0,196,0,0,0
0,1,220,102,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,0,220,0,0,90,220,0,220,0,220,93,0,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,145,51,11279,0,0,0,0,115148,0,0,0,0,0,0,145,0,0,0
0,1,12,50,0,0,12,12,12,12,215,12,12,0,12,0,12,0,12,0,12,0,1,139,12,0,0,215,12,0,12,0,12,139,0,12,12,50,0,0,12,12,12,0,12,0,2,-1,0,0,145,51,11280,0,0,0,0,115148,0,0,0,0,0,0,145,0,0,0
0,1,249,253,0,0,254,254,249,132,86,132,254,243,249,0,132,0,254,0,132,0,1,53,249,0,0,224,249,82,249,0,254,127,0,249,254,177,0,0,132,132,132,203,254,0,0,-1,0,0,196,51,11281,0,0,0,0,115149,0,0,0,0,0,0,196,0,0,0
0,1,193,124,0,0,255,255,193,160,20,160,255,94,193,0,160,0,255,0,160,0,1,45,193,0,0,59,193,104,193,0,255,145,0,193,255,54,0,0,160,160,160,36,255,0,2,-1,0,0,196,51,11282,0,0,0,0,115149,0,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11283,0,0,0,0,115150,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11284,0,0,0,0,115150,0,0,0,0,0,0,0,0,0,0
0,1,220,55,0,1,220,220,220,220,87,220,220,53,220,0,220,0,220,0,220,0,1,232,220,2149,0,38,220,247,220,0,220,184,0,220,220,52,0,0,220,220,220,92,220,0,0,-1,0,0,138,7,14841,72,27,0,0,115202,0,0,0,0,88,0,138,0,0,0
0,1,12,60,0,1,12,12,12,12,231,12,12,230,12,0,12,0,12,0,12,0,1,232,12,2149,0,210,12,230,12,0,12,245,0,12,12,228,0,0,12,12,12,230,12,0,1,-1,0,0,138,7,14843,62,28,0,0,115202,0,0,0,0,88,0,138,0,0,0
0,1,220,146,0,0,220,220,220,220,76,220,220,201,220,0,220,0,220,0,220,0,1,214,220,2149,0,13,220,214,220,0,220,83,0,220,220,201,0,0,220,220,220,75,220,0,2,-1,0,0,5,7,14842,85,14,0,0,115202,0,0,0,0,91,0,5,0,0,0
0,1,220,202,0,0,220,220,220,220,30,220,220,30,220,0,220,0,220,0,220,0,1,30,220,0,0,86,220,30,220,0,220,62,7,220,220,31,0,0,220,220,220,30,220,0,0,-1,0,0,196,51,11541,76,5,0,0,115260,0,0,0,0,93,0,196,0,0,0
0,1,220,28,0,0,220,220,220,220,204,220,220,30,220,0,220,0,220,0,220,0,1,225,220,0,0,28,220,30,220,0,220,28,0,220,220,38,0,0,220,220,220,30,220,0,2,-1,0,0,196,51,11542,86,12,0,0,115260,0,0,0,0,99,0,196,0,0,0
0,1,220,42,0,0,237,237,27,220,197,220,220,42,27,0,220,0,237,0,47,0,1,22,27,0,0,18,220,18,27,0,220,19,0,220,237,232,0,0,47,47,47,18,220,0,0,-1,0,0,196,51,11547,71,23,0,0,115263,0,0,0,0,88,0,196,0,0,0
0,1,220,28,0,0,12,12,12,220,204,220,220,30,12,0,220,0,12,0,12,0,1,225,12,0,0,28,220,30,12,0,220,28,0,220,12,38,0,0,12,12,12,30,220,0,2,-1,0,0,196,51,11548,86,12,0,0,115263,0,0,0,0,99,0,196,0,0,0
0,0,81,54,0,0,28,28,81,160,224,160,28,54,81,0,160,0,28,0,160,0,0,222,81,0,0,224,81,222,81,0,28,222,11,81,28,54,0,0,160,160,160,224,28,0,0,-1,0,0,98,51,13651,0,0,0,0,115364,0,0,0,0,0,0,98,3,0,0
0,0,220,173,0,0,220,220,220,220,245,220,220,173,220,0,220,0,220,0,220,0,1,66,220,0,0,245,220,66,220,0,220,66,0,220,220,173,0,0,220,220,220,245,220,0,2,-1,0,0,98,51,13652,0,0,0,0,115364,0,0,0,0,0,0,0,3,0,0
0,0,220,32,0,0,220,220,220,220,32,220,220,32,220,0,220,0,220,0,220,0,1,186,220,0,0,32,220,186,220,0,220,186,7,220,220,32,0,0,220,220,220,32,220,0,0,-1,0,0,98,1,13649,0,0,0,0,115365,0,0,0,0,0,0,98,0,0,0
0,0,220,45,0,0,220,220,220,220,153,220,220,32,220,0,220,0,220,0,220,0,1,43,220,0,0,153,220,186,220,0,220,43,11,220,220,45,0,0,220,220,220,32,220,0,2,-1,0,0,98,1,13650,0,0,0,0,115365,0,0,0,0,0,0,98,2,0,0
0,1,220,53,0,1,220,220,220,220,53,220,220,53,220,0,220,0,220,0,220,0,1,196,220,0,0,53,220,196,220,0,220,196,0,220,220,53,0,0,220,220,220,53,220,0,0,-1,0,0,1,0,13646,0,0,0,0,115423,0,0,0,0,0,0,1,0,0,0
0,1,41,220,0,1,42,42,41,128,220,128,42,128,41,0,128,0,42,0,128,0,1,220,41,0,0,220,41,42,41,0,42,220,0,41,42,220,0,0,128,128,128,41,42,0,1,-1,0,0,1,0,13647,0,0,0,0,115423,0,0,0,0,0,0,1,0,0,0
0,1,12,84,0,0,12,12,12,12,196,12,12,84,12,0,12,0,12,0,12,0,1,227,12,0,0,196,12,227,12,0,12,227,0,12,12,84,0,0,12,12,12,196,12,0,2,-1,0,0,1,0,13648,0,0,0,0,115423,0,0,0,0,0,0,1,0,0,0
0,1,220,30,0,0,220,220,220,220,30,220,220,30,220,0,220,0,220,353,220,0,1,30,220,0,0,30,220,30,220,0,220,30,7,220,220,30,0,0,220,220,220,30,220,0,0,-1,0,0,90,1,15821,96,96,0,0,115472,0,0,0,0,91,0,90,0,0,0
0,1,220,231,0,0,12,12,12,220,231,220,220,30,12,0,220,0,12,353,12,0,1,231,12,0,0,231,220,30,12,0,220,231,7,220,12,231,0,0,12,12,12,30,220,0,1,-1,0,0,90,1,15822,94,94,0,0,115472,0,0,0,0,91,0,90,0,0,0
0,1,12,29,0,0,12,12,12,12,218,12,12,32,12,0,12,0,12,353,12,0,1,242,12,0,0,29,12,242,12,0,12,29,0,12,12,33,0,0,12,12,12,218,12,0,2,-1,0,0,1,1,15823,85,14,0,0,115472,0,0,0,0,91,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11724,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,11725,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11726,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,13078,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0
0,1,193,76,0,0,216,216,193,91,91,91,216,73,193,216,91,0,216,0,91,0,1,6,193,2168,91,91,193,5,193,0,216,6,7,193,216,76,0,193,91,91,91,87,216,0,0,-1,0,0,9,1,15642,91,91,0,0,115491,0,0,0,0,100,0,9,0,0,0
0,1,38,42,0,0,155,155,38,44,190,44,155,41,38,155,44,0,155,0,44,0,1,203,38,2168,44,41,38,108,38,0,155,110,3,38,155,172,0,38,44,44,44,40,155,0,1,-1,0,0,9,1,15643,87,11,0,0,115491,0,0,0,0,98,1,9,0,0,0
0,1,220,238,0,0,220,220,220,220,133,220,220,238,220,220,220,0,220,0,220,0,1,144,220,0,220,133,220,145,220,0,220,144,0,220,220,238,0,220,220,220,220,134,220,0,2,-1,0,0,9,1,15644,99,99,0,0,115491,0,0,0,0,100,0,9,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,0,220,0,0,0,220,0,220,0,220,0,0,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,196,51,12308,0,0,0,0,115515,0,0,0,0,0,0,196,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,12309,0,0,0,0,115515,0,0,0,0,0,0,1,0,0,0
0,1,220,186,0,0,220,220,220,220,12,220,220,186,220,0,220,0,220,0,220,0,1,18,220,0,0,34,220,172,220,0,220,11,7,220,220,135,0,0,220,220,220,15,220,0,0,-1,0,0,196,51,13644,0,0,0,0,115524,0,0,0,0,0,0,196,0,0,0
0,1,220,11,0,0,12,12,12,220,215,220,220,0,12,0,220,0,12,0,12,0,1,230,12,0,0,215,220,0,12,0,220,230,0,220,12,11,0,0,12,12,12,0,220,0,2,-1,0,0,196,51,13645,0,0,0,0,115524,0,0,0,0,0,0,196,0,0,0
0,0,247,76,0,0,18,18,79,170,198,170,253,77,79,0,170,0,18,0,67,0,1,254,79,0,0,93,247,0,79,0,253,0,7,247,18,56,0,0,67,67,67,94,253,0,0,-1,0,0,51,6,12925,76,19,0,0,115530,0,0,0,0,88,0,51,0,0,0
0,0,187,73,0,0,18,18,79,220,246,122,2,246,79,0,122,0,18,0,67,0,1,246,79,0,0,104,220,246,79,0,2,1,0,187,18,246,0,0,67,67,67,246,220,0,1,-1,0,0,51,6,12926,89,6,0,0,115530,0,0,0,0,97,0,9,0,0,0
0,0,55,89,0,0,26,26,55,88,237,88,26,115,55,0,88,0,26,0,88,0,1,238,55,0,0,55,55,237,55,0,26,26,0,55,26,116,0,0,88,88,88,236,26,0,2,-1,0,0,9,6,12927,66,33,0,0,115530,0,0,0,0,90,0,9,0,0,0
0,1,56,230,0,0,204,204,168,151,52,151,11,232,168,204,151,0,204,2168,75,0,0,0,168,2168,75,230,56,232,168,0,11,230,7,56,204,209,0,168,75,75,75,232,11,0,0,-1,0,0,10,1,12165,47,41,0,0,115536,0,0,0,0,100,0,10,0,0,0
0,1,220,44,0,0,220,220,220,220,31,220,220,31,220,220,220,0,220,2168,220,0,1,31,220,2168,220,31,220,29,220,0,220,31,7,220,220,44,0,220,220,220,220,29,220,0,1,-1,0,0,10,1,12166,97,97,0,0,115536,0,0,0,0,100,0,10,0,0,0
0,1,220,32,0,0,220,220,220,220,56,220,220,72,220,220,220,0,220,0,220,0,1,216,220,0,220,10,220,250,220,0,220,108,0,220,220,62,0,220,220,220,220,64,220,0,2,-1,0,0,10,1,12167,91,8,0,0,115536,0,0,0,0,94,0,10,0,0,0
0,1,250,37,0,1,142,253,250,234,14,234,253,73,250,253,234,0,253,0,234,0,1,150,250,0,234,14,250,55,40,0,253,150,7,250,253,37,0,250,52,234,234,102,253,0,0,-1,0,0,185,140,12120,95,95,0,78,115682,0,0,0,0,88,0,185,0,0,0
0,1,220,221,0,1,220,46,47,220,244,220,220,51,47,46,220,0,46,0,53,0,1,243,47,0,53,203,220,44,220,0,220,187,0,220,46,233,0,47,220,53,53,44,220,0,1,-1,0,0,185,140,12121,46,25,0,78,115682,0,0,0,0,100,0,185,0,0,0
0,1,220,216,0,1,12,220,220,220,117,220,220,181,220,220,220,0,220,0,220,0,1,62,220,0,220,177,220,62,12,0,220,104,0,220,220,183,0,220,12,220,220,116,220,0,2,-1,0,0,185,140,12122,57,42,0,78,115682,0,0,0,0,59,0,185,0,0,0
0,0,12,20,0,0,12,12,12,12,92,12,12,163,12,12,12,0,12,0,12,0,0,0,12,0,12,241,12,0,12,0,12,253,0,12,12,162,0,12,12,12,12,92,12,0,0,-1,0,0,1,1,12138,54,36,0,0,115700,0,0,0,0,89,0,1,0,0,0
0,0,12,0,0,0,12,12,12,12,92,12,12,163,12,12,12,0,12,0,12,0,0,0,12,0,12,243,12,0,12,0,12,254,0,12,12,163,0,12,12,12,12,92,12,0,0,-1,0,0,1,1,12139,58,33,0,0,115701,0,0,0,0,89,0,1,0,0,0
0,0,12,13,0,0,12,12,12,12,29,12,12,29,12,12,12,0,12,0,12,0,0,29,12,0,12,162,12,29,12,0,12,243,7,12,12,29,0,12,12,12,12,29,12,0,0,-1,0,0,1,1,12160,34,29,0,0,115702,0,0,0,0,100,0,1,0,0,0
0,0,0,45,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,38,0,29,0,0,0,230,0,0,0,29,0,0,0,0,0,29,0,0,0,-1,0,0,0,0,12161,58,40,0,0,115703,0,0,0,0,100,0,0,0,0,0
0,0,0,83,0,0,0,0,0,0,108,0,0,29,0,0,0,0,0,0,0,0,0,74,0,0,0,108,0,29,0,0,0,74,0,0,0,83,0,0,0,0,0,29,0,0,2,-1,0,0,0,0,12162,99,99,0,0,115703,0,0,0,0,100,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,12184,0,0,0,0,115839,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,12185,0,0,0,0,115839,0,0,0,0,0,0,0,0,0,0
0,1,12,233,0,1,12,12,12,12,222,12,12,221,12,12,12,0,12,0,12,0,1,106,12,0,12,222,12,221,12,0,12,106,7,12,12,233,0,12,12,12,12,221,12,0,0,-1,0,0,1,1,12315,95,95,0,0,115841,0,0,0,0,100,0,1,0,0,0
0,1,12,219,0,1,12,12,12,12,219,12,12,221,12,12,12,0,12,0,12,0,1,219,12,0,12,219,12,221,12,0,12,219,7,12,12,219,0,12,12,12,12,221,12,0,1,-1,0,0,1,1,12316,97,97,0,0,115841,0,0,0,0,100,0,1,0,0,0
0,1,220,252,0,1,220,220,220,220,15,220,220,227,220,220,220,0,220,0,220,0,1,176,220,0,220,46,220,167,220,0,220,191,7,220,220,243,0,220,220,220,220,25,220,0,2,-1,0,0,1,1,12317,73,13,0,0,115841,0,0,0,0,100,0,1,0,0,0
0,1,220,152,0,1,220,220,220,220,57,220,220,64,220,220,220,0,220,0,220,0,1,52,220,0,220,101,220,52,220,0,220,14,7,220,220,64,0,220,220,220,220,57,220,0,0,-1,0,0,1,1,12318,70,14,0,0,115845,0,0,0,0,100,0,1,0,0,0
0,1,220,217,0,1,12,12,12,220,231,220,220,30,12,12,220,0,12,0,12,0,1,231,12,0,12,112,220,30,12,0,220,97,7,220,12,231,0,12,12,12,12,30,220,0,1,-1,0,0,1,1,12319,39,26,0,0,115845,0,0,0,0,100,0,1,0,0,0
0,1,12,29,0,1,12,12,12,12,163,12,12,0,12,12,12,0,12,0,12,0,1,251,12,0,12,31,12,254,12,0,12,32,7,12,12,0,0,12,12,12,12,166,12,0,2,-1,0,0,1,1,12320,85,5,0,0,115845,0,0,0,0,100,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,16377,0,0,0,0,115891,0,0,0,0,0,0,0,0,0,0
0,1,220,74,0,0,220,220,220,220,30,220,220,44,220,0,220,0,220,0,220,0,1,232,220,0,0,30,220,245,220,0,0,232,0,220,220,74,0,0,220,220,220,148,220,0,0,-1,0,0,196,51,13642,0,0,0,0,115936,0,0,0,0,0,0,0,0,0,0
0,1,12,245,0,0,12,12,12,12,241,12,12,245,12,0,12,0,12,0,12,0,1,47,12,0,0,241,12,47,12,0,12,47,0,12,12,245,0,0,12,12,12,241,12,0,2,-1,0,0,196,51,13643,0,0,0,0,115936,0,0,0,0,0,0,51,0,0,0
0,1,12,50,0,0,197,12,12,50,231,12,12,50,12,12,12,0,12,2215,12,0,1,232,12,0,12,38,37,200,37,0,12,197,7,12,12,231,0,12,50,12,12,38,197,0,0,-1,0,0,272,79,14685,65,31,0,0,115995,0,0,2,0,94,0,272,0,0,0
0,1,86,142,0,0,12,138,86,12,30,68,138,30,86,138,68,0,138,2215,68,0,1,30,86,0,68,62,12,30,12,0,138,134,0,86,138,30,0,86,12,68,68,30,12,0,1,-1,0,0,272,79,14686,90,7,0,0,115995,0,0,0,0,92,0,272,0,0,0
0,1,72,29,0,0,146,223,72,25,190,25,223,74,72,12,25,0,223,2215,25,0,1,147,72,0,12,30,72,145,190,0,223,30,7,72,223,77,0,12,75,25,25,189,223,0,2,-1,0,0,272,79,14687,86,10,0,0,115995,0,0,0,0,100,1,272,0,0,0
0,1,220,63,0,0,12,220,220,220,40,220,220,46,220,220,220,0,220,2215,220,0,1,39,220,0,220,47,220,39,12,0,220,194,0,220,220,46,0,220,12,220,220,40,220,0,0,-1,0,0,109,60,14690,86,10,0,0,115996,0,0,0,0,100,0,109,0,0,0
0,1,99,31,0,0,12,139,99,76,231,76,139,232,99,139,76,0,139,2215,76,0,1,231,99,0,76,31,99,232,12,0,139,31,7,99,139,231,0,99,12,76,76,232,139,0,1,-1,0,0,109,60,14689,83,11,0,0,115996,0,0,0,0,98,1,109,0,0,0
0,1,220,31,0,0,12,220,220,220,183,220,220,69,220,220,220,0,220,2215,220,0,1,118,219,0,220,31,220,126,12,0,220,30,0,220,219,68,0,220,12,219,220,195,220,0,2,-1,0,0,109,60,14688,86,10,0,0,115996,0,0,2,0,98,1,109,0,0,0
0,1,12,39,0,0,12,12,12,12,30,220,12,30,220,12,12,0,220,2215,12,0,1,30,12,0,12,23,12,30,12,0,220,191,7,220,12,30,0,12,12,12,220,30,12,0,0,-1,0,0,176,91,13753,59,37,0,0,115997,0,0,2,0,100,1,176,0,0,0
0,1,220,223,0,0,12,220,220,12,30,220,220,30,220,220,220,0,220,2215,220,0,1,30,220,0,220,226,12,30,12,0,220,226,0,220,220,30,0,220,12,220,220,30,12,0,1,-1,0,0,176,91,13754,92,6,0,0,115997,0,0,2,0,100,0,176,0,0,0
0,1,12,59,0,0,12,12,12,12,231,220,12,58,220,12,12,0,220,2215,12,0,1,252,12,0,12,231,12,253,12,0,220,252,0,220,12,59,0,12,12,12,220,230,12,0,2,-1,0,0,176,91,13755,98,98,0,0,115997,0,0,2,0,100,0,176,0,0,0
0,1,235,248,0,0,43,0,150,0,236,0,43,0,150,0,0,0,0,2215,73,0,1,45,150,0,73,248,235,44,235,0,43,251,24,235,0,0,0,150,0,73,73,236,43,0,0,-1,0,0,149,127,13789,86,11,0,0,115998,0,0,0,0,100,0,149,0,0,0
0,1,235,51,0,0,12,43,235,0,69,0,43,70,235,43,0,0,43,2215,0,0,1,63,235,0,0,110,235,64,12,0,43,58,24,235,43,67,0,235,12,0,0,64,43,0,1,-1,0,0,149,127,13790,90,5,0,0,115998,0,0,0,0,99,0,149,0,0,0
0,1,12,67,0,0,43,12,12,12,230,12,12,61,12,12,12,0,12,2215,12,0,1,252,12,0,12,230,12,254,235,0,12,252,0,12,12,67,0,12,0,12,12,234,12,0,2,-1,0,0,149,127,13791,98,98,0,0,115998,0,0,0,0,100,0,149,0,0,0
0,1,220,223,0,0,220,220,220,220,54,220,220,96,220,220,220,0,220,2215,220,0,1,29,220,0,220,202,220,29,220,0,220,196,7,220,220,94,0,220,220,220,220,55,220,0,0,-1,0,0,138,1,14709,88,9,0,0,115999,0,0,0,0,98,0,138,3,0,0
0,1,68,230,0,0,24,24,68,119,227,119,24,231,68,24,119,0,24,2215,119,0,1,227,68,0,119,227,68,231,68,0,24,227,0,68,24,230,0,68,119,119,119,231,24,0,1,-1,0,0,138,1,14710,98,98,0,0,115999,0,0,0,0,99,1,138,0,0,0
0,1,220,53,0,0,220,220,220,220,220,220,220,52,220,220,220,0,220,2215,220,0,1,182,220,0,220,220,220,182,220,0,220,182,7,220,220,53,0,220,220,220,220,219,220,0,2,-1,0,0,138,1,14711,95,95,0,0,115999,0,0,0,0,99,0,138,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,220,220,0,220,2215,220,0,1,0,220,0,220,0,220,0,220,0,220,0,0,220,220,0,0,220,220,220,220,0,220,0,0,-1,0,0,1,1,16222,0,0,0,0,116000,0,0,0,0,0,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,2215,12,0,1,0,12,0,12,0,12,0,12,0,12,0,0,12,12,0,0,12,12,12,12,0,12,0,1,-1,0,0,1,1,16223,0,0,0,0,116000,0,0,0,0,0,1,1,0,0,0
0,1,220,0,0,0,12,12,12,220,0,220,220,0,12,12,220,0,12,2215,12,0,1,0,12,0,12,0,220,0,12,0,220,0,0,220,12,0,0,12,12,12,12,0,220,0,2,-1,0,0,1,1,16224,0,0,0,0,116000,0,0,0,0,0,0,1,0,0,0
0,1,220,229,0,0,220,220,220,220,66,220,220,151,220,220,220,0,220,2215,220,0,1,91,220,0,220,229,220,97,220,0,220,229,7,220,220,141,0,220,220,220,220,69,220,0,0,-1,0,0,3,1,14712,93,6,0,0,116001,0,0,0,0,100,0,3,0,0,0
0,1,12,89,0,0,12,12,12,12,160,12,12,139,12,12,12,0,12,2215,12,0,1,42,12,0,12,113,12,44,12,0,12,1,7,12,12,137,0,12,12,12,12,162,12,0,1,-1,0,0,3,1,14713,79,19,0,0,116001,0,0,0,0,96,0,3,0,0,0
0,1,220,21,0,0,220,220,220,220,19,220,220,20,220,220,220,0,220,2215,220,0,1,197,220,0,220,19,220,205,220,0,220,197,7,220,220,21,0,220,220,220,220,18,220,0,2,-1,0,0,3,1,14714,98,98,0,0,116001,0,0,0,0,96,0,3,0,0,0
0,1,220,232,0,0,220,220,220,220,13,220,220,35,220,220,220,0,220,2215,220,0,1,160,220,0,220,232,220,160,220,0,220,232,0,220,220,34,0,220,220,220,220,14,220,1,0,-1,0,0,41,12,14715,75,21,0,0,116002,0,0,0,0,100,0,92,0,0,0
0,1,12,125,0,0,12,12,12,12,22,12,12,26,12,12,12,0,12,2215,12,0,1,18,12,0,12,99,12,18,12,0,12,71,0,12,12,26,0,12,12,12,12,22,12,1,1,-1,0,0,41,12,14716,74,23,0,0,116002,0,0,0,0,100,1,92,0,0,0
0,1,12,121,0,0,12,12,12,12,219,12,12,88,12,12,12,0,12,2215,12,0,1,207,12,0,12,219,12,199,12,0,12,207,0,12,12,121,0,12,12,12,12,215,12,1,2,-1,0,0,41,12,14717,98,98,0,0,116002,0,0,0,0,99,1,92,0,0,0
0,1,6,231,0,0,227,227,6,19,231,19,227,231,6,227,19,0,227,2215,19,0,1,231,6,0,19,231,6,231,6,0,227,231,0,6,227,231,0,6,19,19,19,231,227,0,0,-1,0,0,1,1,14718,96,96,0,0,116003,0,0,0,0,94,1,1,0,0,0
0,1,220,44,0,0,220,220,220,220,32,220,220,30,220,220,220,0,220,2215,220,0,1,194,220,0,220,32,220,158,220,0,220,194,0,220,220,44,0,220,220,220,220,27,220,0,1,-1,0,0,1,1,14719,96,96,0,0,116003,0,0,0,0,98,0,1,0,0,0
0,1,12,25,0,0,12,12,12,12,24,12,12,29,12,12,12,0,12,2215,12,0,1,24,12,0,12,24,12,29,12,0,12,24,0,12,12,25,0,12,12,12,12,29,12,0,2,-1,0,0,1,1,14720,82,82,0,0,116003,0,0,0,0,98,1,1,0,0,0
