firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
1456,15803,15803,0,0,0,0,11,70000,1,5,243,34,1,59,0,0,0,36,0,65,62,-1,48,39,0,0,0,25,7,0,52,22,35,65,6,0,50,42,223101,40,2024,25,45,60,0,0,48,44,50,0,193,3,0,-1,71,1,152644,5,0,0,36,62,39,0,0,82,0,2,0,0,49,0,273554,9,56,1,51,39,1,0,0,0,0,45,56,44,55,0,0,0,10,3,0,0,0,160816,1,0,95,1,0,2,66,4,0,58,273554,0,7,0,1,0,29,2,0,56,503,4,0,0,2,0,0,0,22,0,4,0,53,53,0,-1,27,0,0,5
13350,44709,44709,0,0,0,0,18,60201,0,0,0,41,1,60,0,0,0,60,0,93,52,-1,57,44,0,0,0,35,11,0,38,31,40,76,11,0,55,62,223101,62,2026,45,72,50,0,0,1519,69,62,0,170,3,0,-1,59,41,154002,14,0,0,70,54,54,0,1,70,0,2,0,0,70,0,273555,7,46,1,63,40,1,0,0,0,0,42,60,55,36,0,0,0,6,3,0,0,0,160795,1,0,95,2,0,3,48,2,0,53,273555,0,15,0,1,0,45,2,0,59,501,3,0,0,2,0,0,0,30,0,7,0,61,48,0,-1,39,0,0,21
24618,5387,23742,0,0,0,3,35,2150301,1,0,287,59,1,70,0,0,0,61,0,643,59,14,59,54,0,0,0,59,12,0,54,31,62,74,6,0,62,55,224001,58,2025,60,64,61,0,0,2004,64,75,0,176,3,0,3,60,43,153712,23,0,0,63,62,61,0,1,66,0,2,0,0,68,0,273559,11,60,1,66,53,2,0,0,0,0,56,75,62,54,0,0,0,10,9,0,0,0,160422,1,0,60,1,0,3,66,4,0,70,273559,0,6,0,2,0,59,5,0,64,502,3,0,0,5,0,0,0,30,0,1,0,75,65,0,12,46,0,0,0
19092,24579,24579,0,0,0,3,11,60201,0,0,39,32,1,65,0,0,0,52,0,95,69,-1,57,57,0,0,0,52,5,0,63,31,52,73,7,0,64,61,224001,58,2027,50,53,67,0,0,529,57,66,0,183,0,0,3,78,114,152794,5,0,0,58,71,53,16384,2,75,0,2,0,0,62,0,273560,7,67,1,61,41,1,0,0,0,0,63,55,56,62,0,0,0,6,9,0,0,24,161008,1,0,60,1,0,2,72,2,0,64,273560,0,15,0,1,0,51,4,0,67,502,3,0,0,4,0,0,0,30,0,2,0,61,68,0,-1,38,0,0,0
1745,25818,25818,0,14,0,33,31,120102,0,6,0,40,1,70,0,0,0,71,0,503,55,-1,67,49,0,0,0,62,12,0,26,18,42,79,13,0,73,62,122101,72,2025,69,69,49,0,0,9527,69,76,0,163,3,0,10,59,2,153322,18,0,1,74,58,51,0,0,57,0,2,0,0,41,1,273563,5,44,1,72,39,1,0,0,0,0,40,75,62,55,0,0,0,12,3,0,0,0,159325,1,0,4,1,0,3,67,4,0,69,273563,0,6,0,1,0,62,2,0,71,501,2,0,0,2,0,0,0,14,0,7,0,76,39,0,-1,40,0,0,0
10593,21983,21983,0,0,0,0,43,60201,1,0,27,74,1,73,0,0,0,74,0,82,17,-1,58,71,0,0,0,76,10,0,17,31,58,83,10,0,75,78,220001,63,2028,81,73,10,0,0,3003,73,78,0,178,3,0,-1,68,113,153313,25,0,0,71,62,83,524292,0,70,1,2,0,0,77,0,273564,14,18,1,61,74,2,2,0,0,0,48,76,62,58,0,0,0,6,9,0,0,0,161168,0,0,133,1,0,3,73,4,0,60,273564,0,12,0,1,0,79,9,0,74,501,3,0,0,8,2,0,0,30,0,2,0,77,10,0,-1,76,0,0,0
8948,31439,31439,0,0,0,31,18,120102,0,2,0,62,1,57,0,0,0,72,0,7,72,-1,68,53,0,0,0,58,10,0,65,21,57,74,5,0,69,63,122101,70,2025,62,69,67,0,0,10501,68,64,0,168,3,0,18,52,1,152040,14,0,1,74,56,61,0,0,55,0,2,0,0,54,1,273565,13,62,1,70,60,2,0,0,0,0,54,58,66,60,0,0,0,14,9,0,0,8,161162,1,0,34,1,0,3,59,2,0,65,273565,0,12,0,2,0,60,2,0,69,501,2,0,0,2,0,0,0,14,0,7,0,61,50,0,-1,39,0,0,5
5619,11524,11524,0,0,0,6,22,70102,0,20,0,34,1,60,0,0,0,63,0,505,58,-1,65,46,0,0,0,60,11,0,68,17,39,70,6,0,70,54,122101,64,2026,68,70,51,0,0,5504,68,63,0,177,3,0,3,50,2,153117,14,0,1,73,56,59,0,0,62,1,2,0,0,43,1,273567,11,54,1,70,36,2,2,0,0,0,56,62,58,49,0,0,0,15,4,0,0,0,161334,0,0,21,1,0,3,52,3,0,70,273567,0,12,0,2,0,61,1,0,67,502,2,0,0,3,0,0,0,4,0,2,0,63,44,0,-1,28,0,0,0
18698,23348,23348,0,0,0,18,20,60201,0,19,287,53,1,57,0,0,0,60,0,236,54,-1,57,52,0,0,0,59,9,0,60,31,51,64,14,0,62,60,223101,62,2024,56,57,54,0,0,5,58,66,0,186,3,0,-1,63,113,152077,14,0,0,60,64,56,0,0,73,0,2,0,0,52,0,273571,13,57,1,64,55,1,0,0,0,0,56,65,59,55,0,0,0,10,2,0,0,8,158280,1,0,208,2,0,2,65,2,0,74,273571,0,9,0,1,0,56,2,0,61,501,2,0,0,2,0,0,0,30,0,4,0,66,58,0,-1,40,0,0,5
13862,7952,13214,0,0,0,0,41,70000,0,21,0,42,1,57,0,0,0,65,0,54,23,-1,51,66,0,0,0,55,13,0,18,31,33,69,8,0,62,45,224001,51,2026,68,55,21,0,0,1516,55,59,0,170,0,0,-1,44,113,154565,25,0,0,51,45,60,0,2,73,0,2,0,0,77,0,273584,12,23,1,53,32,1,0,0,0,0,34,56,47,55,0,0,0,13,3,0,0,8,160421,1,0,61,2,0,3,47,3,0,57,273584,0,9,0,1,0,62,4,0,59,501,3,0,0,4,0,9,0,30,0,8,0,58,15,0,-1,38,0,0,0
4997,20633,20633,0,0,0,14,18,2150301,1,0,0,38,1,58,0,0,0,55,0,681,60,-1,66,46,0,0,0,41,13,0,58,31,39,69,13,0,62,58,224001,55,2024,42,61,61,0,0,3513,61,60,0,156,0,0,10,41,49,153865,14,0,0,60,47,46,0,2,55,0,2,0,0,80,0,273585,14,56,1,68,37,1,0,0,0,0,61,61,56,55,0,0,0,9,9,0,0,0,160802,1,0,61,1,0,3,48,4,0,46,273585,0,8,0,1,0,43,5,0,59,500,3,0,0,5,0,0,0,30,0,8,0,60,50,0,-1,32,0,0,0
21902,27926,27926,0,0,0,0,14,60201,0,21,0,49,1,73,0,0,0,44,0,299,58,-1,57,53,0,0,0,41,7,0,55,31,49,67,8,0,51,52,220001,53,2025,49,58,56,0,0,1033,61,67,0,174,3,0,-1,57,77,153824,10,0,0,61,56,55,0,1,61,0,2,0,0,81,0,273586,7,54,1,58,38,1,0,0,0,0,58,71,54,35,0,0,1,6,9,0,0,0,160602,1,0,50,1,0,3,52,4,0,55,273586,0,13,0,2,0,48,8,0,58,503,2,0,0,8,0,0,0,30,0,2,0,69,56,0,-1,39,0,0,0
7711,25265,25265,0,0,0,0,27,60201,0,21,0,57,1,75,0,0,0,52,0,110,35,18,42,52,0,0,0,50,14,0,21,31,56,68,11,0,47,50,220001,53,2027,56,59,37,0,0,1012,60,62,0,174,3,0,12,54,356,153725,16,0,0,58,49,64,0,0,65,0,2,0,0,80,0,273587,12,31,1,54,47,2,0,0,0,0,42,75,52,52,0,0,1,6,9,0,0,0,160602,1,0,14,2,0,4,60,2,0,43,273587,0,9,0,3,0,56,9,0,57,501,3,0,0,9,0,0,0,30,0,1,0,68,23,0,27,51,0,0,0
14498,19523,13251,0,0,0,0,12,2150301,0,0,27,23,1,40,0,0,0,24,0,239,65,-1,33,31,0,0,0,35,8,0,62,6,30,76,6,0,61,50,224001,26,2029,30,25,62,0,0,1001,37,63,0,185,0,0,-1,78,1,153186,5,0,0,44,69,44,0,0,82,0,2,0,0,54,0,273588,7,63,1,42,27,1,0,0,0,0,61,61,33,65,0,0,0,8,9,0,0,0,160572,1,0,56,1,0,2,76,2,0,55,273588,0,12,0,1,0,34,7,0,63,501,2,0,0,7,0,0,0,15,0,5,0,62,62,0,-1,29,0,0,0
1659,1184,1184,0,0,0,0,3,60201,0,0,0,35,1,62,0,0,0,45,0,554,54,-1,29,32,0,0,0,26,9,0,57,0,52,74,8,0,60,42,224001,35,2026,23,54,50,0,0,1512,55,71,0,173,0,0,-1,44,1,154243,3,0,0,52,49,29,0,0,68,0,2,0,0,68,0,273589,5,50,1,47,32,1,0,0,0,0,48,69,42,35,0,0,2,8,9,0,0,0,161383,1,0,56,1,0,3,37,3,0,64,273589,0,12,0,1,0,27,5,0,57,501,3,0,0,5,2,0,0,14,0,2,0,70,45,0,-1,27,0,0,0
29345,10972,10972,0,0,0,0,44,60201,0,3,287,40,1,52,0,0,0,67,0,218,27,-1,40,66,0,0,0,63,12,0,19,26,38,64,11,0,64,57,232001,50,2025,69,54,15,0,0,2009,56,57,0,194,3,0,-1,79,2,150286,25,0,0,61,70,66,134217744,0,85,0,2,0,0,40,0,273591,10,27,1,55,38,1,0,0,0,0,44,64,47,65,0,0,0,5,2,0,0,0,161337,1,0,46,2,0,3,77,4,0,73,273591,0,6,0,1,0,66,2,0,64,501,3,0,0,2,0,0,0,15,0,5,0,60,22,0,-1,55,0,0,19
7617,2898,7616,0,0,0,0,18,70000,0,0,35,43,1,56,0,0,0,58,0,197,59,-1,68,52,0,0,0,46,9,0,62,31,50,73,14,0,64,49,220001,61,2025,48,60,62,0,0,1024,59,70,0,179,3,0,10,70,46,153127,14,0,0,60,70,65,0,0,70,0,2,0,0,59,0,273594,10,59,1,70,46,1,0,0,0,0,66,70,61,59,0,0,0,14,9,0,0,0,160624,1,0,108,1,0,3,70,3,0,73,273594,0,6,0,1,0,52,9,0,63,501,3,0,0,9,0,0,0,30,0,2,0,70,56,0,-1,48,0,0,0
11785,1432,1432,0,0,0,0,7,2150301,0,3,0,46,1,70,0,0,0,55,0,1065,60,-1,46,40,0,0,0,24,9,0,53,31,53,85,12,0,52,49,223101,40,2027,25,62,58,0,0,3514,61,76,0,178,3,0,-1,56,363,155016,7,0,0,59,58,35,0,1,75,0,2,0,0,68,0,273599,15,55,1,48,28,1,0,0,0,0,52,70,46,45,0,0,2,15,9,0,0,0,160967,1,0,14,2,0,3,56,3,0,66,273599,0,9,0,2,0,29,1,0,60,503,3,0,0,1,0,0,0,30,0,1,0,73,53,0,-1,26,0,0,0
13350,11038,11038,0,0,0,0,41,70000,0,6,0,41,1,54,0,0,0,54,0,1064,20,-1,35,58,0,0,0,48,9,0,15,31,31,71,7,0,55,49,223101,50,2026,56,49,16,0,0,4024,51,67,0,180,3,0,-1,58,48,154185,25,0,0,51,57,53,0,2,75,0,2,0,0,65,0,273600,13,20,1,50,42,1,0,0,0,0,57,63,43,56,0,0,0,13,1,0,0,0,160985,1,0,14,1,0,3,61,3,0,56,273600,0,13,0,1,0,53,3,0,55,502,3,0,0,3,2,0,0,30,0,1,0,65,14,0,-1,46,0,0,5
1575,10660,10660,0,12,0,13,11,60201,0,6,259,55,1,39,0,0,0,25,0,141,65,-1,43,40,0,0,0,23,9,0,63,21,59,73,7,0,56,48,223101,38,2026,24,57,62,0,0,2002,56,66,0,190,3,0,3,82,1,153227,5,0,0,63,75,40,0,0,80,0,2,0,0,44,0,273602,6,62,1,61,29,1,0,0,0,0,65,49,51,58,0,0,0,7,3,0,0,0,160799,1,0,27,1,0,3,70,4,0,69,273602,0,10,0,1,0,28,1,0,64,503,3,0,0,1,2,0,0,22,0,6,0,58,58,0,-1,30,0,0,6
18964,1797,17826,0,0,0,7,11,1170502,0,15,0,41,1,51,0,0,0,36,0,77,70,-1,65,46,0,0,0,36,8,0,66,31,53,79,15,0,60,54,223101,45,2026,36,38,66,0,0,1519,52,53,0,181,3,0,7,71,44,153592,5,0,0,68,67,42,0,2,79,0,2,0,0,66,0,273603,8,68,1,62,42,1,0,0,0,0,66,53,55,66,0,0,0,10,3,0,0,8,161155,1,0,60,2,0,2,69,2,0,61,273603,0,10,0,1,0,38,3,0,67,503,3,0,0,3,0,0,0,30,0,2,0,53,69,0,-1,40,0,0,20
25632,12299,12299,0,0,0,14,18,2150301,0,3,0,58,1,65,0,0,0,59,0,1078,67,5,66,65,0,0,0,65,13,0,67,31,53,78,11,0,69,59,223101,67,2029,59,61,68,0,0,46,63,73,0,185,3,0,10,73,323,153722,14,0,0,65,77,63,49152,2,76,0,2,0,0,53,0,273605,10,62,1,70,60,2,0,0,0,0,77,73,64,51,0,0,0,13,9,0,0,0,161167,1,0,60,2,0,3,71,3,0,87,273605,0,7,0,2,0,61,2,0,67,503,4,0,0,2,0,0,0,30,0,5,0,73,56,0,-1,58,0,0,0
1054,591,591,0,0,0,0,18,60201,0,5,0,49,1,74,0,0,0,56,0,118,49,-1,55,42,0,0,0,51,11,0,42,15,38,72,8,0,51,54,223101,54,2027,54,56,47,0,0,31,58,64,0,184,3,0,-1,50,1,153915,14,0,0,57,50,55,0,0,64,0,2,0,0,51,0,273613,7,42,1,58,36,1,0,0,0,0,43,61,51,40,0,0,0,12,1,0,0,0,160421,1,0,46,1,0,3,43,4,0,58,273613,0,12,0,1,0,52,1,0,55,503,3,0,0,1,0,0,0,18,0,2,0,63,34,0,-1,38,0,0,3
5905,21280,21280,0,13,0,11,12,60201,1,21,27,54,1,61,0,0,0,52,0,451,64,-1,56,28,0,0,0,30,9,0,59,0,57,73,11,0,59,56,220001,48,2026,26,60,59,0,0,1016,60,82,0,184,3,0,7,85,1,152428,5,0,0,59,75,58,0,0,84,0,2,0,0,74,0,273614,10,62,1,58,27,1,0,0,0,0,63,77,54,63,0,0,0,8,9,0,0,0,160798,1,0,102,1,0,3,86,2,0,63,273614,0,12,0,1,0,35,9,0,65,502,3,0,0,9,0,0,0,25,0,2,0,80,63,0,-1,26,0,0,21
25523,31686,31686,0,0,9,0,1,2150301,0,1,0,10,1,45,0,0,0,5,0,111,10,-1,20,16,0,0,0,9,55,0,13,11,12,69,56,0,42,35,223101,30,2026,5,6,11,0,0,2020,56,48,0,191,1,0,-1,52,1,154244,0,0,0,20,53,39,0,0,80,0,2,0,0,42,0,273615,52,47,1,22,11,0,0,0,0,0,15,46,52,10,0,0,1,53,1,1,0,0,161197,1,0,36,1,0,3,51,3,0,21,273615,0,53,0,0,0,53,1,0,54,501,2,0,0,1,0,0,0,15,0,5,0,55,7,0,-1,7,0,0,2
24739,8864,8864,0,0,0,33,24,1170502,0,21,0,59,1,69,0,0,0,58,0,71,47,-1,55,45,0,0,0,50,10,0,54,31,57,80,9,0,60,62,220001,63,2026,55,67,44,0,0,1016,68,70,0,178,3,0,18,57,57,154344,12,0,0,68,56,54,65536,2,65,0,2,0,0,79,0,273616,5,47,1,60,57,2,0,0,0,0,55,77,59,45,0,0,1,14,9,0,0,8,160602,1,0,14,2,0,4,62,3,0,53,273616,0,13,0,3,0,53,10,0,64,500,3,0,0,10,1,0,0,30,0,1,0,73,45,0,23,48,0,0,0
27925,1553,1553,0,0,0,0,3,70000,0,5,0,37,1,56,0,0,0,44,0,227,49,-1,42,36,0,0,0,28,9,0,46,31,54,59,15,0,48,35,223101,36,2025,33,43,47,0,0,32,45,66,0,182,0,0,-1,56,431,154155,3,0,0,43,57,31,0,0,75,0,2,0,0,55,0,273618,10,45,1,45,34,1,0,0,0,0,56,69,44,41,0,0,2,5,3,0,0,0,160367,1,0,14,1,0,2,49,4,0,60,273618,0,9,0,1,0,32,1,0,52,502,3,0,0,1,0,0,0,30,0,2,0,67,42,0,-1,33,0,0,5
19637,19458,19458,0,0,0,0,44,70000,0,1,16,61,1,67,0,0,0,63,0,236,25,-1,32,61,0,0,0,53,9,0,20,31,37,74,7,0,60,58,223101,51,2025,64,58,21,0,0,4009,60,70,0,185,3,0,-1,69,43,153819,25,0,0,59,65,59,1,1,77,0,2,0,0,66,0,273619,11,26,1,57,58,1,0,0,0,0,53,73,48,56,0,0,0,6,4,0,0,0,160472,1,0,42,1,0,3,71,2,0,65,273619,0,8,0,1,0,60,1,0,61,502,3,0,0,1,0,0,0,30,0,4,0,71,22,0,-1,58,0,0,5
13492,3050,3050,0,0,28,0,1,60201,0,0,0,15,1,55,0,0,0,6,0,522,15,-1,50,13,0,0,0,8,68,0,11,31,12,82,69,0,60,50,223101,50,2028,6,10,12,0,0,1533,69,45,0,198,3,0,-1,67,110,154043,0,0,0,25,70,51,0,0,85,0,2,0,0,45,0,273621,68,46,1,55,11,0,0,0,0,0,25,47,68,15,0,0,1,67,9,3,0,0,160433,1,0,14,1,0,3,65,3,1,40,273621,0,70,0,0,1025,67,3,0,69,501,2,0,0,3,0,0,0,30,0,4,0,68,6,0,-1,10,0,0,0
15991,30139,30139,0,33,0,28,27,2150301,0,20,243,59,1,56,0,0,0,60,0,39,55,-1,62,51,0,0,0,56,13,0,57,31,63,63,5,0,56,60,223101,53,2025,57,60,53,0,0,2002,58,78,0,180,3,0,18,65,113,150448,16,0,0,56,67,55,0,2,72,0,2,0,0,64,0,273622,12,53,1,63,51,2,0,0,0,0,62,77,60,43,0,0,1,12,3,0,0,0,160967,1,0,37,2,0,3,62,4,0,75,273622,0,9,0,2,0,56,2,0,63,501,3,0,0,2,2,0,0,30,0,2,0,78,53,0,27,53,0,0,3
27810,18448,27673,0,0,0,0,43,2150301,0,21,247,46,1,61,0,0,0,57,0,687,17,-1,42,51,0,0,0,51,7,0,26,6,44,70,8,0,55,60,220001,46,2029,58,58,18,0,0,1004,58,74,0,186,3,0,12,70,1,153393,25,0,0,57,63,51,0,0,76,0,2,0,0,65,0,273624,12,25,1,49,41,1,0,0,0,0,60,73,46,61,0,0,0,5,9,0,0,0,160786,1,0,182,1,0,3,74,2,0,50,273624,0,12,0,1,0,55,9,0,58,501,3,0,0,9,2,0,0,14,0,5,0,74,24,0,-1,56,0,0,21
6002,20957,20957,0,0,0,0,7,70102,0,0,0,70,1,77,0,0,0,61,0,621,70,-1,58,42,0,0,0,55,8,0,68,31,70,78,8,0,68,68,123101,49,2025,51,70,65,0,1,10030,71,75,0,163,3,0,-1,57,55,152585,7,0,1,70,60,62,0,0,54,0,2,0,0,70,1,273626,6,67,1,69,54,2,0,0,0,0,57,77,63,61,0,0,2,10,9,0,0,16,161063,1,0,103,2,0,2,71,3,0,66,273626,0,13,0,2,0,54,10,0,71,500,2,0,0,10,0,0,0,30,0,7,0,76,66,0,-1,40,0,0,0
14609,16675,14618,16716,3,0,11,12,1170502,1,3,0,27,1,74,0,0,0,30,0,85,64,7,31,36,0,0,0,21,14,0,61,31,41,67,7,0,62,45,221001,41,2029,22,40,59,0,0,559,47,86,0,184,0,0,3,77,109,151797,5,0,0,44,73,38,0,0,76,0,1,0,0,60,0,273633,12,62,1,47,29,1,0,0,0,0,58,84,40,60,0,0,0,9,9,0,0,8,161208,1,0,167,1,0,5,85,4,0,75,273633,0,9,0,1,0,26,4,0,63,502,3,0,0,4,0,9,0,30,0,2,0,85,63,0,-1,25,0,0,0
29881,17148,17185,17187,0,0,0,18,70000,0,21,0,34,1,58,0,0,0,37,0,522,50,-1,53,36,0,0,0,38,14,0,51,31,38,52,12,0,48,37,232001,48,2024,34,40,51,0,0,555,47,59,0,175,3,0,-1,61,114,151727,14,0,0,49,58,43,0,0,68,0,2,0,0,75,0,273638,12,49,1,55,34,1,0,0,0,0,59,58,48,44,0,0,0,12,9,0,0,0,158595,1,0,155,1,0,3,49,3,0,52,273638,0,13,0,1,0,37,4,0,49,502,3,0,0,4,2,0,0,30,0,1,0,59,48,0,-1,29,0,0,21
21020,31723,6258,0,0,0,0,44,2150301,1,6,62,48,1,58,0,0,0,69,0,227,32,-1,48,68,0,0,0,64,7,0,26,31,39,68,14,0,64,52,223101,63,2024,75,66,27,0,3,0,63,67,0,185,1,0,-1,76,120,149266,25,0,0,64,68,68,524288,0,80,0,2,0,0,54,0,273640,7,33,1,63,45,2,0,0,0,0,48,61,54,68,0,0,0,12,3,0,0,6,160882,1,0,51,1,0,3,75,2,0,67,273640,0,14,0,1,0,70,2,0,68,501,3,0,0,2,0,0,0,30,0,5,0,64,28,0,-1,63,0,0,3
11249,27399,27400,27402,0,0,0,11,60201,0,21,287,29,0,46,0,0,0,27,0,176,63,-1,32,36,0,0,0,16,10,0,55,31,25,54,5,0,48,40,232001,34,2024,18,20,60,0,0,500,32,55,0,182,1,0,-1,59,224,149134,5,0,0,35,57,39,0,1,77,0,2,0,0,63,0,273641,6,59,1,30,29,1,0,0,0,0,45,64,30,46,0,0,0,9,9,0,0,0,161186,1,0,155,1,0,2,54,2,0,62,273641,0,6,0,1,0,23,4,0,54,501,1,0,0,4,0,0,0,30,0,1,0,59,60,0,-1,20,0,0,21
31121,23663,23664,23665,0,0,0,11,1170502,1,21,0,29,0,50,0,0,0,24,0,234,58,-1,22,30,0,0,0,23,11,0,48,31,27,51,7,0,44,40,221001,34,2026,23,29,60,0,0,601,34,57,0,183,1,0,-1,59,114,150977,5,0,0,30,53,30,0,0,73,0,1,0,0,62,0,273645,14,52,1,26,20,1,0,0,0,0,40,54,27,43,0,0,0,10,9,0,0,0,160892,1,0,155,1,0,2,45,4,0,53,273645,0,11,0,1,0,25,4,0,49,502,1,0,0,4,0,0,0,30,0,1,0,56,50,0,-1,25,0,0,21
26373,17974,17976,17977,12,0,13,11,60201,1,21,0,20,0,44,0,0,0,25,0,24,60,-1,27,38,0,0,0,16,11,0,55,31,24,57,14,0,47,35,221001,33,2025,19,22,61,0,0,503,29,65,0,183,1,0,-1,67,79,151338,5,0,0,26,60,32,0,1,80,0,1,0,0,56,0,273646,8,57,1,29,21,1,0,0,0,0,45,62,28,48,0,0,0,11,9,0,0,0,160817,1,0,155,1,0,2,58,2,0,60,273646,0,6,0,1,0,22,4,0,54,500,1,0,0,4,0,0,0,30,0,1,0,64,57,0,-1,22,0,0,21
9852,3315,3315,0,0,0,13,11,60201,0,6,287,26,1,50,0,0,0,28,0,59,64,-1,49,34,0,0,0,24,12,0,63,0,31,64,14,0,62,55,223101,29,2024,23,38,61,0,1,35,45,56,0,184,3,0,-1,72,1,151286,5,0,0,48,65,34,16,0,77,0,2,0,0,61,0,273649,15,64,1,54,30,1,0,0,0,0,56,53,41,64,0,0,0,6,3,0,0,16,160805,1,0,36,1,0,3,69,4,0,58,273649,0,9,0,1,1024,26,1,0,63,502,3,0,0,1,0,0,0,25,0,2,0,55,64,0,-1,24,0,0,19
13587,23673,23673,0,0,0,13,11,60201,0,3,0,48,1,53,0,0,0,36,0,299,74,-1,74,45,0,0,0,28,9,0,73,31,38,83,9,0,71,76,224001,54,2027,26,69,76,0,0,1007,68,78,0,190,3,0,-1,79,81,153508,5,0,0,71,77,54,16384,0,80,0,2,0,0,56,0,273651,11,74,1,71,37,1,0,0,0,0,75,69,59,74,0,0,0,6,9,0,0,0,160083,1,0,14,1,0,3,82,2,0,72,273651,0,9,0,1,0,34,6,0,75,501,2,0,0,6,2,0,0,30,0,4,0,74,75,0,-1,41,0,0,20
28304,5843,5843,0,0,0,0,18,60201,0,19,29,55,1,69,0,0,0,62,0,1078,58,-1,65,49,0,0,0,47,12,0,55,31,55,73,15,0,63,62,223101,60,2027,45,67,57,0,0,4010,67,58,0,184,3,0,-1,42,109,153590,14,0,0,67,51,57,0,2,74,0,2,0,0,76,0,273652,14,56,1,66,50,1,0,0,0,0,57,70,61,52,0,0,0,11,8,0,0,0,160804,1,0,44,1,0,3,49,2,0,63,273652,0,6,0,2,0,49,2,0,63,502,3,0,0,2,0,0,0,30,0,1,0,63,56,0,-1,46,0,0,5
4140,16932,16272,0,0,0,41,42,2150301,0,0,0,55,1,73,0,0,0,75,0,197,16,-1,49,65,0,0,0,65,10,0,11,31,35,77,12,0,75,61,220001,60,2027,71,63,11,0,0,1016,67,78,0,175,0,0,-1,58,113,152677,25,0,0,68,61,69,0,1,68,0,2,0,0,76,0,273655,6,20,1,58,48,1,0,0,0,0,48,83,52,72,0,0,0,9,9,0,0,0,160967,1,0,56,1,0,3,80,4,0,75,273655,0,7,0,1,0,69,8,0,70,501,3,0,0,8,0,0,0,30,0,2,0,80,14,0,-1,66,0,0,0
17736,3384,3384,0,0,0,0,18,60201,0,0,0,56,1,70,0,0,0,70,0,77,64,-1,70,59,0,0,0,58,8,0,48,6,65,72,11,0,59,59,224001,72,2026,60,68,55,0,0,1004,69,60,0,172,0,0,-1,48,1,151812,14,0,0,75,57,62,16777216,0,68,0,2,0,0,62,0,273656,5,54,1,74,62,1,0,0,0,0,55,72,70,54,0,0,0,10,9,0,0,0,160786,1,0,56,1,0,3,58,2,0,77,273656,0,15,0,1,0,60,7,0,69,503,3,0,0,7,0,0,0,18,0,2,0,65,49,0,-1,48,0,0,0
13906,29620,29620,0,0,0,0,18,60201,0,0,27,42,1,50,0,0,0,65,0,200,55,-1,65,41,0,0,0,54,13,0,58,21,49,78,9,0,67,47,224001,66,2029,48,59,48,0,0,1502,61,63,0,178,3,0,-1,71,1,153686,14,0,0,68,66,50,0,0,75,0,2,0,0,70,0,273657,8,50,1,70,38,1,0,0,0,0,58,62,61,48,0,0,0,9,9,0,0,8,160789,1,0,56,1,0,3,63,2,0,62,273657,0,10,0,1,0,50,7,0,64,503,3,0,0,7,0,0,0,22,0,2,0,63,40,0,-1,44,0,0,0
12402,19480,19480,0,0,0,0,11,70000,0,0,27,22,1,48,0,0,0,27,0,241,66,-1,35,38,0,0,0,22,10,0,62,15,30,71,6,0,60,44,224001,30,2025,17,33,68,0,0,1007,42,53,0,186,0,0,-1,72,1,152859,5,0,0,48,66,35,0,0,78,0,2,0,0,54,0,273658,7,64,1,55,24,1,0,0,0,0,64,56,39,66,0,0,0,12,9,0,0,8,161202,1,0,56,1,0,2,71,3,0,56,273658,0,13,0,1,0,24,7,0,64,501,3,0,0,7,2,9,0,15,0,5,0,54,62,0,-1,25,0,0,0
