firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
,,,30301,0,3,287,276351,0,244,0,253101,0,0,9,188,5509,145139,0,75,0,2,0,26543,3,0,100646,7,0,0,0,0,34,0,0,0,3,5507,3,0,0,85,160969,0,19
Željko,,Kopić,30301,0,23,243,265686,0,195,0,253101,0,0,4014,177,5530,144237,0,75,0,2,0,265686,3,0,100757,5,0,0,0,1,10,0,0,0,3,5517,3,0,0,82,161120,0,9
Elias,,Charalambous,30301,0,22,287,275009,0,8,0,232001,0,0,2,182,5511,145348,0,75,0,2,0,275009,3,0,100761,9,0,0,0,1,11,0,0,0,3,5510,3,0,0,82,160874,0,22
Craig,,Levein,30301,0,8,30,249158,0,118,0,253101,0,1,58,185,5511,139531,0,75,0,2,0,249158,1,0,100804,1,0,0,300,1,42,0,0,0,1,5510,1,0,0,86,161094,0,24
Stephen,,Robinson,30301,0,24,289,250536,0,149,0,232001,0,0,2510,173,5511,143232,0,75,0,2,0,250536,2,0,100805,3,0,0,0,1,35,0,0,0,2,5510,2,0,0,88,160473,0,12
Julián,Julián Calero,Calero Fernández,1150101,0,6,255,262324,0,0,0,253101,0,0,3516,175,5557,141726,0,75,0,2,0,262324,2,0,100851,2,0,0,0,1,45,0,0,0,2,5526,2,0,0,82,161053,0,6
Sergio,Sergi Escobar,Escobar Cabus,50101,0,9,287,262308,0,175,0,232001,0,0,2517,178,5500,143356,0,75,0,2,0,262308,4,0,100852,9,0,0,0,1,45,0,0,0,4,5508,4,0,0,83,159325,0,0
Borja,Borja Jiménez,Jiménez Sáez,30301,0,0,287,257378,0,114,0,232001,0,0,17,175,5555,146927,0,75,0,2,0,257378,4,0,100888,3,0,0,0,1,45,0,0,0,4,5523,4,0,0,82,160942,0,0
Oleksandr,,Shovkovskyi,30301,0,20,287,279139,0,310,0,232001,0,0,4004,191,5551,150560,0,75,0,2,0,279139,2,0,101047,3,0,0,0,1,49,0,0,0,2,5566,2,0,0,85,161093,0,23
,,,30301,0,8,259,250005,0,188,0,253101,0,0,43,188,5509,145139,0,75,0,2,0,26541,2,3,101059,6,0,0,0,0,34,0,0,0,2,5520,2,0,0,85,161082,0,23
Eduardo,,Domínguez,50101,0,0,43,142700,0,670,0,251101,0,0,2504,185,5718,144593,0,82,0,2,0,142700,4,0,101083,9,0,0,0,1,52,0,0,0,4,5508,4,0,0,85,160423,0,23
Marcelo,,Méndez,50101,0,0,253,259338,0,0,0,251101,0,0,2503,185,5509,145455,0,75,0,2,0,259338,4,0,101084,9,0,0,0,1,60,0,0,0,4,5508,4,0,0,86,161261,0,22
Gustavo,,Costas,50101,0,3,0,249512,0,631,0,253101,0,0,529,184,5511,138929,0,75,0,2,0,249512,5,0,101085,9,1,0,0,1,52,0,0,0,5,5569,5,0,0,82,161151,0,23
Gustavo,,Quinteros,50101,0,22,0,249516,0,289,0,251101,0,0,42,181,5529,139647,0,75,0,2,0,249516,4,0,101088,9,0,0,0,1,53,0,0,0,4,5524,4,0,0,82,159966,0,22
,,,30301,0,0,0,63024,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,101099,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1130201,0,3,0,254162,0,0,0,251101,0,0,3507,179,5532,145139,0,75,0,2,0,26538,4,0,101100,2,0,0,0,0,60,0,0,0,4,5525,4,0,0,82,160405,0,0
,,,30301,0,0,287,249027,0,310,0,232001,0,0,17,175,5722,145139,0,75,0,2,0,26543,3,0,101101,7,0,0,0,0,56,0,0,0,3,5566,3,0,0,81,160742,0,23
,,,1130201,0,21,0,248958,0,0,0,253101,0,1,1507,170,5511,145139,0,75,0,2,0,26538,3,0,101103,2,0,0,300,0,60,0,0,0,3,5717,3,0,0,88,160970,0,21
,,,1130201,0,24,0,248929,0,79,0,253101,0,0,3003,168,5551,145139,0,75,0,2,0,26547,6,0,101105,3,1,0,0,0,56,0,0,0,6,5718,6,0,0,88,159668,0,0
,,,30301,0,9,287,51152,0,16,0,232001,0,0,2012,188,5557,145139,0,85,0,2,0,26541,2,3,101108,6,0,0,0,0,52,0,0,0,2,5508,2,0,0,85,161194,0,6
,,,30301,0,9,0,249249,0,150,0,232001,0,0,2006,180,5506,145139,0,75,0,2,0,26539,3,0,101110,1,0,0,0,0,60,0,0,0,3,5566,3,0,0,82,161111,0,0
,,,50101,0,9,287,264669,0,24,0,232001,0,0,2016,171,5507,145139,0,75,0,2,0,26541,3,3,101112,6,1,0,0,0,27,0,0,0,3,5566,3,0,0,88,160294,0,0
,,,1130201,0,2,0,232303,0,208,0,253101,0,0,2014,181,5558,145139,0,78,0,2,0,26539,1,0,105035,1,0,0,0,0,34,0,0,0,1,5517,1,0,0,83,160786,0,1
Miguel Ángel,Míchel,Sánchez Muñoz,30301,0,22,0,146777,0,160,0,232001,0,0,3509,174,5509,143556,0,66,1,2,0,146777,4,0,110062,4,0,0,0,0,45,0,0,0,4,5567,4,0,0,87,160245,0,23
Alessio,,Lisci,50101,0,3,246,265765,0,686,0,224001,0,0,3510,172,5557,147214,0,75,0,2,0,265765,4,0,110069,8,0,0,0,1,27,0,0,0,4,5551,4,0,0,88,160951,0,6
Dorinel,,Munteanu,1150101,0,9,0,275653,0,297,0,232001,0,0,2517,180,5509,140873,0,75,0,2,0,275653,2,0,110072,2,0,0,0,1,39,0,0,0,2,5551,2,0,0,82,160242,0,6
Gheorghe,,Hagi,50101,0,9,0,262188,0,154,0,253101,0,0,1500,172,5511,139637,0,75,0,2,0,262188,3,0,110075,3,1,0,0,1,39,0,0,0,3,5566,3,0,0,88,160227,0,0
László,,Balint,30301,0,9,287,256657,0,149,0,232001,0,0,58,179,5511,144802,0,75,0,2,0,256657,2,0,110078,4,1,0,0,1,39,0,0,0,2,5507,2,0,0,82,161249,0,23
Michael,,O'Neill,1150101,0,9,0,250085,0,244,0,253101,0,0,3504,180,5544,141248,0,75,0,2,0,250085,1,0,110081,9,0,0,0,1,35,0,0,0,1,5578,1,0,0,82,160761,0,3
Carlos,,Tévez,50101,0,0,243,269700,0,77,0,244101,0,0,54,171,5520,146572,0,75,1,2,0,143001,5,2,110093,9,1,0,0,0,52,0,0,0,5,5566,5,0,0,9,160593,0,0
,,,30301,0,6,246,276667,0,284,0,232001,0,0,1505,184,5506,145139,0,75,0,2,0,26540,1,3,110176,1,0,0,0,0,21,0,0,0,1,5729,1,0,0,82,160237,0,6
Jens,,Keller,30301,0,24,259,249659,0,636,0,253101,0,0,1506,182,5511,141755,0,75,0,2,0,249659,2,0,110178,3,0,0,0,1,21,0,0,0,2,5552,2,0,0,82,161081,0,8
,,,30301,0,0,0,63031,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110206,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Cristóbal,Cristóbal Parralo,Parralo Aguilera,30301,0,23,0,249168,0,234,0,251101,0,0,4003,178,5511,140564,0,75,0,2,0,249168,4,0,110242,9,0,0,0,1,45,0,0,0,4,5504,4,0,0,82,160097,0,23
,,,30301,0,19,0,71711,0,150,0,253101,0,0,7,178,5510,145139,0,75,0,2,0,26539,2,0,110313,1,0,0,0,0,14,0,0,0,2,5510,2,0,0,82,161232,0,19
,,,30301,0,23,30,250168,0,117,0,232001,0,0,41,169,5511,145139,0,75,0,2,0,26543,2,0,110321,7,0,0,0,0,18,0,0,0,2,5566,2,0,0,87,160956,0,23
,,,30301,0,6,287,273963,0,141,0,223101,0,0,2009,183,5527,145139,0,75,0,2,0,26541,2,3,110329,6,0,0,0,0,21,0,0,0,2,5569,2,0,0,82,160777,0,19
Stefano,,Colantuono,30301,0,9,289,250525,0,0,0,253101,0,0,4014,184,5509,138801,0,75,0,2,0,250525,2,0,110373,9,0,0,0,1,27,0,0,0,2,5507,2,0,0,82,161229,0,8
Vincenzo,,Italiano,50101,0,0,251,251172,0,0,0,232001,0,0,1509,171,5509,144328,0,75,0,2,0,251172,3,3,110374,3,1,0,0,0,27,0,0,0,3,5566,3,0,0,88,160237,0,23
Ricardo,,Zielinski,30301,0,6,287,250378,0,59,0,251101,0,0,48,180,5509,137696,0,75,0,2,0,250378,4,0,110395,9,0,0,0,1,52,0,0,0,4,5520,4,0,0,82,160786,0,6
Mauricio,,Larriera,1150101,0,0,0,250059,0,639,0,232001,0,0,525,170,5510,141665,0,75,0,2,0,250059,3,0,110396,3,0,0,0,1,60,0,0,0,3,5566,3,0,0,87,161151,0,0
Julio César,,Falcioni,50101,0,23,287,249819,0,291,0,253101,0,0,2502,182,5511,136515,0,75,0,2,0,249819,3,0,110404,2,0,0,0,1,52,0,0,0,3,5566,3,0,0,82,160634,0,1
Miroslav,,Koubek,1130201,0,22,0,277803,0,0,0,253101,0,1,4021,185,5511,134731,0,75,0,2,0,277803,1,0,110468,6,0,0,300,1,12,0,0,0,1,5566,1,0,0,85,160941,0,9
,,,30301,0,9,287,262810,0,0,0,253101,0,0,3508,189,5527,145139,0,75,0,2,0,26538,2,0,110500,2,1,0,0,0,21,0,0,0,2,5521,2,0,0,85,160650,0,0
Alexander,,Ende,30301,0,3,243,276294,0,24,0,232001,0,0,3516,180,5547,144976,0,75,0,2,0,276294,1,0,110501,4,0,0,0,1,21,0,0,0,1,5510,1,0,0,81,160966,0,8
,,,30301,0,6,287,169229,0,0,0,232001,0,0,3513,174,5521,145139,0,68,0,2,0,26538,3,0,110502,2,1,0,0,0,21,0,0,0,3,5552,3,0,0,88,160237,0,6
Marco,,Antwerpen,30301,0,9,287,249992,0,0,0,232001,0,0,4021,190,5511,142070,0,75,0,2,0,249992,2,0,110532,1,0,0,0,1,21,0,0,0,2,5506,2,0,0,85,161181,0,1
Alberto,,Gilardino,1130201,0,9,243,272679,0,139,0,251101,0,0,2517,184,5555,145996,0,75,0,2,0,272679,4,0,110556,3,0,0,0,1,27,0,0,0,4,5522,4,0,0,82,160760,0,9
Miguel Ángel,,Russo,1130201,0,8,0,250106,0,292,0,253101,0,0,1526,175,5511,136413,0,75,0,2,0,250106,5,0,110580,9,0,0,0,1,52,0,0,0,5,5524,5,0,0,81,160773,0,3
,,,1130201,0,23,287,249128,0,57,0,253101,0,0,42,184,5527,145139,0,75,0,2,0,26540,2,3,110588,1,0,0,0,0,21,0,0,0,2,5708,2,0,0,83,160098,0,22
,,,30301,0,0,289,105292,0,45,0,240201,0,0,1003,180,5510,145139,0,79,0,2,0,26545,8,2,110636,9,1,0,0,0,21,0,0,0,8,5510,8,0,0,82,160459,0,0
Olaf,,Janßen,50101,0,9,0,250193,0,234,0,253101,0,0,58,177,5558,140247,0,75,0,2,0,250193,2,0,110645,2,0,0,0,1,21,0,0,0,2,5566,2,0,0,82,160087,0,0
Jan,,Zimmermann,30301,0,9,243,263800,0,642,0,232001,0,0,3510,180,5506,144992,0,75,0,2,0,263800,2,0,110676,6,0,0,0,1,21,0,0,0,2,5567,2,0,0,82,160824,0,9
,,,30301,0,0,0,63032,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110683,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63033,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110697,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Gerald,,Scheiblehner,30301,0,23,287,275685,0,289,0,253101,0,0,1553,181,5541,144040,0,75,0,2,0,275685,2,0,110720,1,0,0,0,1,4,0,0,0,2,5728,2,0,0,82,160237,0,23
Besnik,,Hasi,30301,0,3,289,249055,0,189,0,253101,0,0,1533,177,5718,142155,0,75,0,2,0,249055,5,0,110724,1,1,0,0,1,1,0,0,0,5,5524,5,0,0,82,161098,0,0
Alberto,,Aquilani,50101,0,0,243,276254,0,93,0,232001,0,0,3518,186,5511,146729,0,75,0,2,0,276254,2,0,110738,9,0,0,0,1,27,0,0,0,2,5510,2,0,0,85,160965,0,0
Alessandro,,Nesta,30301,0,0,0,262191,0,552,0,251101,0,0,1542,187,5510,143697,0,75,0,2,0,262191,4,0,110740,9,0,0,0,1,27,0,0,0,4,5565,4,0,0,84,160946,0,0
Adrian,,Siemieniec,30301,0,3,0,275035,0,227,0,232001,0,0,4013,180,5511,149475,0,75,0,2,0,275035,2,0,110745,3,0,0,0,1,37,0,0,0,2,5566,2,0,0,83,160879,0,3
Jens,,Gustafsson,1150101,0,5,287,249657,0,189,0,253101,0,0,2016,182,5548,144637,0,75,0,2,0,249657,1,0,110746,2,0,0,0,1,46,0,0,0,1,5522,1,0,0,82,160584,0,5
Dawid,,Kroczek,30301,0,1,287,72280,0,243,0,232001,0,0,2510,182,5707,148490,0,75,0,2,0,72280,1,0,110747,5,1,0,0,1,37,0,0,0,1,5707,1,0,0,82,161246,0,1
Waldemar,,Fornalik,1130201,0,9,0,250674,0,118,0,253101,0,1,2500,173,5511,138971,0,75,0,2,0,250674,2,0,110749,9,0,0,300,1,37,0,0,0,2,5713,2,0,0,88,160753,0,22
Mircea,,Rednic,1130201,0,24,287,250122,0,167,0,253101,0,0,2508,175,5509,138604,0,75,0,2,0,250122,2,0,110750,3,0,0,0,1,39,0,0,0,2,5522,2,0,0,82,160900,0,1
Ovidiu,,Sabău,30301,0,24,0,272995,0,189,0,232001,0,1,1512,176,5511,140739,0,75,0,2,0,272995,2,0,110751,1,0,0,300,1,39,0,0,0,2,5575,2,0,0,82,161021,0,23
Bogdan,,Andone,1130201,0,24,287,250982,0,26,0,232001,0,0,1519,180,5527,143260,0,75,0,2,0,250982,2,0,110752,3,1,0,0,1,39,0,0,0,2,5508,2,0,0,82,161147,0,22
Sung Hwan,Jo Sung Hwan,Jo,30301,0,0,0,250550,0,310,0,244101,0,0,561,171,5520,141716,0,75,0,2,0,250550,5,0,110765,9,0,0,0,1,167,0,0,0,5,5522,5,0,0,88,159909,0,0
Paolo,,Tramezzani,1130201,0,23,287,250240,0,651,0,253101,0,0,1518,185,5511,141638,0,75,0,2,0,250240,2,0,110770,2,0,0,0,1,27,0,0,0,2,5566,2,0,0,85,160921,0,6
Anthony,Tony,da Silva,1130201,0,22,253,72194,0,0,0,232001,0,0,1518,174,5510,145434,0,75,0,2,0,72194,1,0,110815,5,0,0,0,1,38,0,0,0,1,5566,1,0,0,89,161242,0,23
Luis Miguel,Luis Carrión,Carrión Delgado,30301,0,23,287,145151,0,140,0,232001,0,0,1501,176,5509,144752,0,75,0,2,0,145151,4,0,110827,5,0,0,0,1,45,0,0,0,4,5508,4,0,0,82,161049,0,23
Jose Ramón,Sandoval,Sandoval Huertas,30301,0,22,0,249782,0,188,0,251101,0,0,2017,178,5538,140819,0,75,0,2,0,249782,4,0,110832,8,0,0,0,1,45,0,0,0,4,5517,4,0,0,83,161229,0,0
Antonio,Antonio Hidalgo,Hidalgo Morilla,30301,0,23,288,257581,0,160,0,251101,0,0,5,183,5718,144751,0,75,0,2,0,257581,4,0,110839,9,0,0,0,1,45,0,0,0,4,5713,4,0,0,81,161069,0,0
,,,30301,0,8,287,269824,0,284,0,253101,0,0,2003,174,5725,145139,0,75,0,2,0,26540,2,3,110890,1,0,0,0,0,14,0,0,0,2,5715,2,0,0,88,160796,0,23
Vincenzo,,Vivarini,1130201,0,8,289,250660,0,72,0,253101,0,0,2006,175,5509,140214,0,75,0,2,0,250660,2,0,110908,3,1,0,0,1,27,0,0,0,2,5505,2,0,0,82,160389,0,8
,,,30301,0,0,0,63034,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110915,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Diego,,Dabove,50101,0,23,287,249253,0,292,0,232001,0,0,2512,185,5509,142541,0,75,0,2,0,249253,3,0,110953,5,0,0,0,1,52,0,0,0,3,5507,3,0,0,85,160944,0,9
,,,1130201,0,6,0,249910,0,675,0,253101,0,0,4004,181,5504,145139,0,75,0,2,0,26539,3,0,110955,1,1,0,0,0,40,0,0,0,3,5722,3,0,0,83,161146,0,0
,,,1130201,0,9,289,249385,0,26,0,232001,0,0,42,180,5520,145139,0,75,0,2,0,26544,4,0,110968,9,0,0,0,0,52,0,0,0,4,5506,4,0,0,82,160862,0,0
,,,30301,0,3,0,249607,0,167,0,232001,0,0,2,186,5509,145139,0,75,0,2,0,26543,2,0,110969,7,1,0,0,0,45,0,0,0,2,5513,2,0,0,85,161272,0,3
,,,30301,0,9,42,249160,0,123,0,253101,0,0,50,173,5511,145139,0,75,0,2,0,26541,5,3,110974,6,1,0,0,0,52,0,0,0,5,5505,5,0,0,88,160808,0,0
,,,30301,0,8,0,250587,0,682,0,253101,0,0,3510,188,5500,145139,0,75,0,2,0,26540,3,3,110975,1,0,0,0,0,54,0,0,0,3,5508,3,0,0,85,161232,0,23
,,,50101,0,9,0,256112,0,635,0,253101,0,0,3002,176,5511,145139,0,75,0,2,0,26542,6,0,110978,3,0,0,0,0,55,0,0,0,6,5510,6,0,0,82,158870,0,9
,,,1150101,0,22,0,156367,0,681,0,253101,0,0,1505,185,5527,145139,0,80,0,2,0,26543,6,0,110980,7,0,0,0,0,52,0,0,0,6,5510,6,0,0,85,160706,0,0
,,,50101,0,9,0,249021,0,114,0,253101,0,0,4017,180,5520,145139,0,75,0,2,0,26537,3,0,110981,1,0,0,0,0,52,0,0,0,3,5566,3,0,0,82,160540,0,9
,,,50101,0,9,0,272897,0,37,0,232001,0,0,1522,170,5525,145139,0,75,0,2,0,26540,1,3,110982,1,0,0,0,0,45,0,0,0,1,5569,1,0,0,87,160752,0,0
,,,30301,0,0,0,71098,0,105,0,232001,0,0,51,181,5507,145139,0,75,0,2,0,26540,3,3,110986,1,0,0,0,0,45,0,0,0,3,5507,3,0,0,81,161151,0,0
,,,30301,0,0,0,63035,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110989,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1130201,0,12,287,271616,0,92,0,232001,0,0,57,174,5510,145139,0,75,0,2,0,26544,4,0,110990,9,0,0,0,0,61,0,0,0,4,5568,4,0,0,89,160652,0,0
,,,50101,0,0,37,279243,0,36,0,232001,0,0,1543,178,5528,145139,0,75,0,2,0,26543,4,0,110991,7,0,0,0,0,45,0,0,0,4,5513,4,0,0,82,161151,0,0
,,,30301,0,0,0,63036,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,110998,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63037,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111001,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,243,266472,0,65,0,232001,0,0,1516,181,5717,145139,0,75,0,2,0,26543,4,0,111006,7,0,0,0,0,58,0,0,0,4,5717,4,0,0,83,160936,0,0
,,,50101,0,3,245,260220,0,244,0,224001,0,0,10,182,5509,145139,0,75,0,2,0,26543,4,0,111008,7,0,0,0,0,58,0,0,0,4,5716,4,0,0,82,161049,0,3
,,,1150101,0,0,0,250844,0,41,0,251101,0,0,2017,176,5521,145139,0,75,0,2,0,26540,4,3,111010,1,0,0,0,0,56,0,0,0,4,5566,4,0,0,82,161109,0,0
,,,50101,0,0,0,254301,0,164,0,253101,0,0,1505,175,5554,145139,0,75,0,2,0,26540,5,3,111014,1,1,0,0,0,52,0,0,0,5,5523,5,0,0,82,159325,0,0
Pablo,,Guede,50101,0,19,287,250233,0,188,0,232001,0,0,3516,178,5555,143203,0,75,0,2,0,250233,4,0,111019,5,1,0,0,1,52,0,0,0,4,5534,4,0,0,83,161038,0,19
,,,30301,0,3,243,266445,0,643,0,253101,0,0,1522,180,5526,145139,0,75,0,2,0,26541,3,3,111020,6,0,0,0,0,52,0,0,0,3,5716,3,0,0,82,161151,0,22
Juan Cruz,,Real,1130201,0,0,287,249790,0,167,0,251101,0,0,1510,175,5520,143900,0,75,0,2,0,249790,4,0,111022,9,0,0,0,1,52,0,0,0,4,5713,4,0,0,82,160421,0,23
,,,30301,0,0,0,63038,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111052,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,9,287,15947,0,117,0,244101,0,0,1502,176,5521,145139,0,77,0,2,0,26543,5,0,111065,7,0,0,0,0,95,0,0,0,5,5504,5,0,0,82,160294,0,0
Kamil,,Kuzera,30301,0,5,287,272553,0,28,0,232001,0,0,16,181,5511,146245,0,75,0,2,0,272553,1,0,111083,1,0,0,0,1,37,0,0,0,1,5510,1,0,0,82,160723,0,6
Aleksandar,,Vuković,1150101,0,9,287,105530,0,26,0,253101,0,0,33,186,5509,144951,0,82,0,2,0,105530,2,0,111086,3,1,0,0,1,51,0,0,0,2,5520,2,0,0,85,160402,0,0
Maciej,,Kędziorek,30301,0,5,287,279534,0,635,0,232001,0,0,3516,175,5555,145262,0,75,0,2,0,279534,1,0,111088,1,0,0,0,1,37,0,0,0,1,5569,1,0,0,82,161120,0,19
,,,30301,0,0,0,63039,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111091,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Jacek,,Magiera,30301,0,24,0,105852,0,195,0,253101,0,0,2006,185,5545,143985,0,77,0,2,0,105852,2,0,111092,8,0,0,0,1,37,0,0,0,2,5507,2,0,0,85,160896,0,0
,,,30301,0,0,0,63040,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111097,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Walid,,Regragui,50101,0,0,243,271647,0,0,0,232001,0,0,25,178,5511,143519,0,75,0,2,0,271647,3,0,111111,3,0,0,0,1,129,0,0,0,3,5566,3,0,0,82,160663,0,0
,,,50101,0,0,0,71667,0,77,0,223101,0,0,69,173,5511,145139,0,75,0,2,0,26540,2,3,111138,1,0,0,0,0,50,0,0,0,2,5565,2,0,0,88,161203,0,0
,,,50101,0,0,243,71304,0,0,0,232001,0,0,14,175,5513,145139,0,75,0,2,0,26544,2,0,111139,9,0,0,0,0,18,0,0,0,2,5521,2,0,0,82,161158,0,0
,,,30301,0,5,287,249,0,24,0,253101,0,0,4008,180,5558,145139,0,76,0,2,0,26540,3,3,111140,1,0,0,0,0,14,0,0,0,3,5512,3,0,0,82,160073,0,3
,,,30301,0,24,0,249070,0,72,0,253101,0,0,2016,180,5544,145139,0,75,0,2,0,26539,2,0,111144,1,0,0,0,0,95,0,0,0,2,5584,2,0,0,82,158436,0,8
,,,50101,0,9,243,249423,0,92,0,232001,0,0,2009,190,5527,145139,0,75,0,2,0,26540,2,3,111235,1,0,0,0,0,21,0,0,0,2,5712,2,0,0,86,155201,0,8
Sabrina,,Wittmann,1150000,0,3,0,72196,0,500,0,122101,0,0,9531,168,5704,149297,1,75,0,2,1,72196,2,0,111239,1,0,0,0,1,21,0,0,0,2,5704,2,0,0,88,161273,0,0
,,,30301,0,0,0,72146,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,72146,2,0,111273,1,1,0,0,1,18,0,0,0,2,5500,1,0,0,83,160348,0,0
,,,50101,0,24,43,250055,0,26,0,253101,0,0,1553,181,5506,145139,0,75,0,2,0,26538,2,0,111276,2,0,0,0,0,18,0,0,0,2,5522,2,0,0,83,160846,0,8
,,,30301,0,0,0,63041,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111325,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63042,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111326,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,23,0,257047,0,139,0,253101,0,0,42,174,5507,145139,0,75,0,2,0,26543,5,0,111327,7,0,0,0,0,52,0,0,0,5,5716,5,0,0,88,161153,0,23
,,,50101,0,3,289,250236,0,186,0,251101,0,0,48,178,5511,145139,0,75,0,2,0,26543,4,0,111328,7,0,0,0,0,52,0,0,0,4,5510,4,0,0,82,160786,0,0
,,,30301,0,9,0,140065,0,297,0,253101,0,0,536,178,5506,145139,0,75,0,2,0,26544,5,0,111329,9,0,0,0,0,58,0,0,0,5,5507,5,0,0,83,161233,0,0
,,,30301,0,2,0,248940,0,139,0,253101,0,0,4011,180,5555,145139,0,75,0,2,0,26540,2,3,111380,1,0,0,0,0,34,0,0,0,2,5534,2,0,0,81,160416,0,12
Carl,,Veart,1130201,0,9,255,256922,0,189,0,253101,0,0,1537,182,5507,141568,0,75,0,2,0,256922,2,0,111393,9,0,0,0,1,195,0,0,0,2,5523,2,0,0,82,159942,0,9
Ruben,,Zadkovich,1150101,0,6,0,268274,0,0,0,232001,0,0,2508,180,5508,147414,0,75,0,2,0,268274,2,0,111395,2,1,0,0,1,195,0,0,0,2,5566,2,0,0,81,161263,0,5
Mark,,Jackson,30301,0,9,38,272778,0,693,0,253101,0,0,4006,183,5527,144257,0,75,0,2,0,272778,2,0,111396,2,1,0,0,1,14,0,0,0,2,5520,2,0,0,82,161055,0,23
Tony,,Popovic,1130201,0,6,45,44888,0,155,0,253101,0,0,1508,193,5555,142708,0,83,0,2,0,44888,2,0,111397,4,0,0,0,1,195,0,0,0,2,5517,2,0,0,85,160237,0,3
Rob,,Stanton,50101,0,23,0,276248,0,85,0,253101,0,0,58,180,5511,142263,0,75,0,2,0,276248,3,0,111398,9,0,0,0,1,195,0,0,0,3,5510,3,0,0,83,160962,0,21
Alen,,Stajcic,30301,0,5,0,248937,0,72,0,253101,0,0,1535,180,5509,142829,0,75,0,2,0,248937,2,0,111399,3,0,0,0,1,195,0,0,0,2,5523,2,0,0,82,161000,0,3
Ufuk,,Talay,1130201,0,9,289,250843,0,175,0,253101,0,0,27,178,5509,143704,0,75,0,2,0,250843,3,0,111400,2,1,0,0,1,195,0,0,0,3,5524,3,0,0,83,161097,0,9
,,,30301,0,0,0,63043,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111433,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Giovanni,,Stroppa,30301,0,5,259,104061,0,103,0,253101,0,0,4006,180,5510,140720,0,80,0,2,0,104061,3,0,111434,3,0,0,0,1,27,0,0,0,3,5567,3,0,0,83,161047,0,9
Otto,,Addo,30301,0,21,266,269910,0,0,0,250201,0,0,1004,189,5526,143413,0,75,0,2,0,269910,9,0,111462,9,1,0,0,1,117,0,0,0,9,5523,9,0,0,85,161225,0,21
,,,30301,0,8,0,274054,0,72,0,253101,0,0,4011,178,5506,145139,0,75,0,2,0,26539,2,0,111473,1,0,0,0,0,198,0,0,0,2,5713,2,0,0,82,160967,0,24
Carlos,,Queiroz,30301,0,8,0,197234,0,182,0,253101,0,0,2003,183,5555,135278,0,80,1,2,0,197234,3,0,111527,3,0,0,0,0,38,0,0,0,4,5524,3,0,0,82,160822,0,9
,,,30301,0,0,0,63044,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111592,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
