firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
24402,21030,21030,0,0,0,0,36,1130201,0,21,0,54,1,74,0,0,0,60,0,3,21,-1,45,60,0,0,0,56,13,0,18,31,59,81,13,0,55,57,224001,56,2026,58,66,23,0,0,1024,65,81,0,180,3,0,-1,63,49,154585,23,0,0,65,54,69,0,0,76,0,2,0,0,65,0,278230,6,21,1,58,47,2,0,0,0,0,29,79,55,21,0,0,0,5,3,0,0,0,161044,1,0,18,2,0,3,55,3,0,54,278230,0,12,0,2,0,60,7,0,63,500,3,0,0,7,2,0,0,30,0,2,0,80,21,0,-1,52,0,0,21
23966,9683,23968,9658,0,0,0,42,30301,0,19,287,39,1,63,0,0,0,62,0,131,23,-1,35,60,0,0,0,58,7,0,20,6,43,74,10,0,48,49,223101,46,2025,63,64,21,0,0,4021,63,67,0,175,3,0,-1,44,1,153886,25,0,0,65,44,56,0,1,67,0,2,0,0,70,0,278231,11,27,1,56,38,1,0,0,0,0,24,69,47,58,0,0,0,8,5,0,0,0,160967,1,0,45,1,0,3,52,3,0,60,278231,0,11,0,1,0,60,3,0,60,501,3,0,0,3,0,0,0,15,0,2,0,68,26,0,-1,52,0,0,6
14879,30031,30031,0,0,0,0,7,50101,0,3,0,45,1,70,0,0,0,45,0,698,51,-1,39,36,0,0,0,36,7,0,47,17,47,64,5,0,47,48,224001,44,2024,38,52,50,0,0,2013,54,72,0,175,3,0,16,58,2,153294,7,0,0,50,56,52,0,0,75,0,2,0,0,75,0,278233,14,47,1,47,33,1,0,0,0,0,55,75,44,39,0,0,2,8,9,0,0,0,161053,1,0,195,2,0,3,54,4,0,54,278233,0,7,0,1,512,40,4,0,53,502,3,0,0,4,0,0,0,4,0,2,0,73,44,0,-1,31,0,0,3
25699,857,857,0,0,0,0,27,30301,0,0,259,44,1,64,0,0,0,47,0,223,28,-1,40,48,0,0,0,39,5,0,16,31,49,62,5,0,34,50,224001,45,2026,43,50,28,0,0,521,52,70,0,165,3,0,-1,44,51,153500,16,0,0,52,46,51,0,0,64,0,2,0,0,65,0,278234,12,25,1,47,38,2,0,0,0,0,32,71,45,32,0,0,1,7,9,0,0,8,160811,1,0,159,1,0,2,37,2,0,64,278234,0,15,0,1,0,44,7,0,52,503,3,0,0,7,2,0,0,30,0,8,0,70,26,0,-1,37,0,0,0
14790,38891,38900,38903,0,0,0,13,30301,0,21,0,28,1,41,0,0,0,27,0,138,59,-1,30,38,0,0,0,15,11,0,46,31,29,60,9,0,43,35,224001,29,2029,15,33,58,0,0,559,36,59,0,185,3,0,10,65,45,153379,5,0,0,35,60,34,0,0,80,0,2,0,0,55,0,278235,8,52,1,35,25,1,0,0,0,0,49,64,31,47,0,0,0,5,9,0,0,0,161335,1,0,155,1,0,3,58,2,0,59,278235,0,8,0,1,0,21,4,0,52,501,3,0,0,4,0,0,0,30,0,4,0,61,50,0,-1,22,0,0,21
8708,3803,3803,0,0,0,0,9,50101,0,3,0,52,1,52,0,0,0,51,0,152,64,-1,53,43,0,0,0,45,8,0,61,31,58,78,12,0,59,50,223101,49,2026,38,60,62,0,0,2012,59,66,0,193,3,0,5,75,110,154574,7,0,0,63,69,49,0,0,84,0,2,0,0,54,0,278237,9,62,1,58,49,1,0,0,0,0,60,62,55,62,0,0,2,13,9,0,0,0,161051,1,0,27,2,0,2,73,3,0,62,278237,0,14,0,1,0,43,2,0,63,501,2,0,0,2,0,0,0,30,0,5,0,64,60,0,-1,43,0,0,0
7696,31748,31748,0,0,7,0,1,50101,0,19,0,12,1,24,0,0,0,4,0,179,13,-1,14,12,0,0,0,6,54,0,11,20,10,60,55,0,39,21,223101,32,2024,7,3,9,0,0,49,55,20,0,183,3,0,-1,36,3,154032,0,0,0,10,47,42,0,0,77,0,2,0,0,45,0,278241,56,21,1,13,11,0,0,0,0,0,16,21,56,8,0,0,1,53,5,3,0,0,161053,1,0,14,1,0,2,30,3,0,18,278241,0,47,0,0,0,53,2,0,52,502,3,0,0,2,1,0,0,3,0,1,0,54,8,0,-1,4,0,0,19
25699,3163,3163,0,0,0,0,5,30301,0,0,251,28,1,56,0,0,0,46,0,245,52,-1,28,37,0,0,0,23,13,0,47,15,39,59,14,0,45,36,224001,31,2026,20,44,55,0,0,521,44,65,0,167,0,0,-1,41,3,153500,3,0,0,37,46,24,0,0,65,0,2,0,0,71,0,278247,15,47,1,31,28,1,0,0,0,0,45,68,32,39,0,0,2,14,9,0,0,0,160811,1,0,159,1,0,2,35,3,0,60,278247,0,15,0,1,0,24,5,0,51,502,3,0,0,5,2,0,0,24,0,7,0,66,41,0,-1,24,0,0,0
22564,35599,35599,0,0,0,0,42,30301,0,5,0,49,1,57,0,0,0,59,0,236,27,-1,38,59,0,0,0,42,12,0,32,13,40,74,8,0,50,55,223101,41,2026,52,52,21,0,0,4001,53,78,0,181,3,0,-1,64,1,154639,25,0,0,52,61,56,0,2,75,0,2,0,0,63,0,278249,8,29,1,45,49,1,0,0,0,0,49,74,43,46,0,0,0,8,5,0,0,0,160421,1,0,198,1,0,2,62,4,0,64,278249,0,7,0,1,0,51,2,0,54,500,3,0,0,2,0,0,0,0,0,2,0,76,26,0,-1,40,0,0,6
22397,9061,9061,0,0,0,0,11,50101,0,2,253,38,1,50,0,0,0,25,0,147,68,-1,53,44,0,0,0,39,6,0,58,13,37,71,14,0,54,49,223101,40,2024,30,33,66,0,0,29,41,59,0,185,4,0,10,63,1,153541,5,0,0,45,60,46,0,0,78,0,2,0,0,55,0,278251,15,63,1,55,32,1,0,0,0,0,50,54,46,62,0,0,0,10,6,0,0,0,161054,1,0,21,1,0,3,64,2,0,61,278251,0,14,0,2,0,36,3,0,60,500,3,0,0,3,0,0,0,0,0,5,0,57,59,0,-1,33,0,0,6
24556,33437,33437,0,0,28,0,2,1130201,0,5,0,12,1,34,0,0,0,6,0,127,11,-1,23,14,0,0,0,9,55,0,8,31,14,78,59,0,45,23,223101,35,2026,8,15,14,0,0,11,59,32,0,190,1,0,-1,41,41,154594,0,0,0,16,55,42,0,2,77,0,2,0,0,23,0,278252,56,30,1,28,12,0,0,0,0,0,27,28,56,14,0,0,1,53,3,1,0,0,161054,1,0,21,1,0,2,37,3,0,19,278252,0,55,0,0,0,53,1,0,55,501,2,0,0,1,1,0,0,30,0,4,0,55,7,0,-1,6,0,0,5
4136,7631,7631,0,0,0,0,27,30301,0,3,0,35,1,61,0,0,0,48,0,96,46,-1,43,37,0,0,0,37,15,0,41,6,49,61,10,0,45,41,224001,47,2024,32,43,45,0,0,1010,45,70,0,179,3,0,7,48,1,153874,16,0,0,41,49,41,0,1,71,0,2,0,0,63,0,278253,8,43,1,45,27,1,0,0,0,0,43,71,45,37,0,0,1,10,9,0,0,0,161051,1,0,14,2,0,2,43,3,0,55,278253,0,5,0,1,0,36,7,0,49,501,3,0,0,7,2,0,0,15,0,1,0,70,43,0,-1,32,0,0,3
504,28148,28148,0,0,0,0,42,30301,0,0,0,39,1,55,0,0,0,64,0,4,29,-1,39,60,0,0,0,55,11,0,20,22,42,77,6,0,54,52,220001,47,2024,67,58,34,0,0,1019,58,59,0,195,3,0,-1,72,1,153726,25,0,0,61,65,64,0,2,85,0,2,0,0,56,0,278254,13,35,1,58,42,1,0,0,0,0,60,63,48,68,0,0,0,15,9,0,0,8,160518,1,0,14,2,0,3,74,4,0,55,278254,0,12,0,1,0,63,8,0,63,503,3,0,0,8,0,0,0,22,0,4,0,61,39,0,-1,61,0,0,0
14881,29164,29164,0,0,0,0,15,50101,0,0,260,38,1,59,0,0,0,35,0,115,50,-1,45,37,0,0,0,35,13,0,49,7,30,60,10,0,48,40,224001,48,2025,36,42,54,0,0,563,46,61,0,176,0,0,14,39,1,153481,10,0,0,43,49,45,0,0,64,0,2,0,0,77,0,278257,15,47,1,49,32,1,0,0,0,0,57,65,43,46,0,0,1,12,9,0,0,0,161053,1,0,159,1,0,2,38,3,0,64,278257,0,7,0,1,0,37,5,0,49,503,3,0,0,5,2,0,0,29,0,1,0,63,39,0,-1,31,0,0,0
25820,25771,25771,0,0,0,0,42,30301,0,21,16,40,1,65,0,0,0,43,0,115,12,-1,38,55,0,0,0,47,6,0,11,0,27,64,10,0,48,40,234101,51,2026,54,49,19,0,0,1007,51,71,0,165,0,0,-1,40,2,154332,25,0,0,52,43,53,0,1,63,0,2,0,0,52,0,278258,10,17,1,47,27,1,0,0,0,0,29,70,41,45,0,0,0,9,9,0,0,0,160937,1,0,159,1,0,2,41,3,0,60,278258,0,10,0,1,0,51,7,0,51,501,3,0,0,7,2,0,0,8,0,7,0,71,15,0,-1,45,0,0,21
23236,15374,15374,0,0,0,0,13,30301,0,0,245,26,1,48,0,0,0,22,0,689,58,-1,30,33,0,0,0,26,6,0,58,17,21,61,8,0,49,38,224001,25,2024,24,26,57,0,3,1543,34,64,0,188,0,0,-1,71,1,151552,5,0,0,33,62,31,0,0,73,0,2,0,0,55,0,278259,12,58,1,53,21,1,0,0,0,0,41,56,35,48,0,0,0,8,9,0,0,24,161056,1,0,164,2,0,3,60,4,0,62,278259,0,14,0,1,64,26,4,0,56,502,2,0,0,4,2,0,0,6,0,5,0,60,60,0,-1,27,0,0,0
23425,10421,10421,0,0,0,0,23,1130201,0,21,0,59,1,80,0,0,0,64,0,695,11,25,47,53,0,0,0,60,5,0,17,14,55,79,15,0,57,60,224001,56,2025,64,68,16,0,0,3001,67,88,0,180,3,0,23,49,3,154046,12,0,0,64,50,64,0,0,70,0,2,0,0,66,0,278260,10,19,1,57,48,2,0,0,0,0,48,83,55,52,0,0,1,6,9,0,0,0,161022,1,0,18,1,0,3,62,4,0,50,278260,0,14,0,3,0,63,7,0,64,500,4,0,0,7,2,0,0,0,0,1,0,86,17,0,-1,61,0,0,21
22405,25474,25474,0,0,0,0,9,30301,0,6,35,58,1,67,0,0,0,55,0,669,68,-1,57,48,0,0,0,51,10,0,64,31,65,78,9,0,64,54,223101,55,2024,49,64,63,0,0,1502,64,69,0,180,3,0,-1,52,110,153850,7,0,0,63,57,53,0,1,65,0,2,0,0,66,0,278262,6,64,1,64,44,1,0,0,0,0,59,73,60,59,0,0,2,13,8,0,0,0,161010,1,0,18,2,0,3,64,2,0,64,278262,0,13,0,2,0,50,1,0,67,501,3,0,0,1,0,0,0,30,0,2,0,71,61,0,-1,46,0,0,21
24457,11917,11917,0,0,0,0,24,30301,0,12,0,37,1,54,0,0,0,47,0,145,26,16,47,46,0,0,0,29,12,0,25,15,50,66,14,0,39,39,223101,49,2028,46,48,27,0,0,2005,49,64,0,178,3,0,23,47,1,153903,12,0,0,50,45,42,0,1,73,0,2,0,0,68,0,278269,7,28,1,55,36,1,0,0,0,0,36,63,50,36,0,0,1,12,3,0,0,0,160967,1,0,27,1,0,2,38,3,0,51,278269,0,14,0,1,0,41,2,0,52,502,3,0,0,2,2,0,0,3,0,2,0,64,29,0,-1,35,0,0,12
12003,38150,38150,0,0,7,0,1,30301,0,1,243,12,1,36,0,0,0,8,0,277,12,-1,24,13,0,0,0,6,58,0,13,31,11,70,57,0,34,34,223101,36,2029,5,6,12,0,0,4,57,24,0,184,3,0,-1,44,49,154288,0,0,0,17,54,44,0,0,72,0,2,0,0,48,0,278272,58,19,1,26,12,0,0,0,0,0,18,16,58,11,0,0,1,58,3,0,0,0,160967,1,0,27,1,0,2,34,2,0,24,278272,0,54,0,0,0,58,3,0,55,500,2,0,0,3,2,0,0,30,0,2,0,58,9,0,-1,7,0,0,1
27257,32672,32672,0,0,0,0,21,1150101,0,19,0,48,1,61,0,0,0,52,0,677,52,-1,60,46,0,0,0,50,6,0,49,15,46,68,11,0,49,53,223101,51,2024,51,54,51,0,0,1526,55,63,0,184,3,0,-1,63,0,153454,14,0,0,56,56,61,0,0,76,0,2,0,0,54,0,278274,6,50,1,61,50,1,0,0,0,0,45,54,55,49,0,0,0,10,6,0,0,0,161188,1,0,27,2,0,3,54,3,0,53,278274,0,11,0,1,0,53,3,0,55,500,3,0,0,3,1,0,0,0,0,1,0,59,48,0,-1,52,0,0,21
40248,31759,31759,0,0,0,0,9,50101,0,0,0,45,1,62,0,0,0,41,0,184,64,-1,40,33,0,0,0,23,14,0,60,31,60,71,7,0,60,50,223101,35,2026,20,54,62,0,0,3518,53,64,0,189,3,0,-1,64,45,153646,7,0,0,45,62,40,0,0,81,0,2,0,0,64,0,278276,7,63,1,50,32,1,0,0,0,0,54,68,46,60,0,0,2,13,9,0,0,0,161231,1,0,27,2,0,3,69,4,0,64,278276,0,9,0,1,0,27,2,0,62,501,3,0,0,2,2,0,0,30,0,5,0,66,64,0,-1,27,0,0,0
7007,11543,11543,0,0,0,0,19,50101,0,0,0,45,1,60,0,0,0,54,0,97,49,-1,60,45,0,0,0,45,8,0,48,6,42,71,10,0,51,57,220001,55,2026,49,64,44,0,0,1036,62,58,0,180,3,0,-1,62,1,153901,14,0,0,63,58,54,0,0,68,0,2,0,0,58,0,278279,12,46,1,64,36,2,0,0,0,0,52,66,55,55,0,0,0,15,9,0,0,0,160967,1,0,136,1,0,3,64,3,0,53,278279,0,10,0,1,0,49,10,0,57,501,3,0,0,10,2,0,0,15,0,2,0,62,38,0,-1,37,0,0,0
1537,13358,13358,0,0,0,0,12,30301,0,21,0,40,1,55,0,0,0,40,0,25,65,-1,52,42,0,0,0,25,6,0,62,31,45,80,8,0,58,61,223101,47,2026,31,45,65,0,0,4010,50,63,0,184,3,0,3,68,66,153812,5,0,0,53,66,45,0,0,78,0,2,0,0,52,0,278286,7,64,1,57,36,1,0,0,0,0,70,59,50,65,0,0,0,9,1,0,0,0,160602,1,0,14,1,0,2,60,4,0,60,278286,0,7,0,1,0,34,1,0,63,501,4,0,0,1,1,0,0,30,0,1,0,61,62,0,-1,42,0,0,21
1996,14552,22920,0,0,0,0,33,30301,0,3,0,43,1,60,0,0,0,47,0,677,29,-1,48,50,0,0,0,41,7,0,24,21,44,70,13,0,54,59,224001,53,2026,49,58,28,0,0,515,59,61,0,175,3,0,-1,38,1,154296,18,0,0,59,42,46,0,0,67,0,2,0,0,75,0,278287,9,31,1,49,39,2,0,0,0,0,39,57,48,35,0,0,0,9,9,0,0,0,161070,1,0,145,1,0,3,30,4,0,53,278287,0,15,0,2,0,46,4,0,53,501,3,0,0,4,2,0,0,14,0,1,0,59,37,0,-1,39,0,0,3
1487,24433,24433,0,0,0,0,14,1130201,0,21,254,57,1,75,0,0,0,54,0,71,63,-1,57,62,0,0,0,49,14,0,60,31,56,82,9,0,60,52,220001,54,2028,50,62,59,0,0,1024,63,70,0,176,3,0,14,80,57,154122,10,0,0,62,79,69,0,0,71,0,2,0,0,73,0,278288,10,60,1,61,50,2,0,0,0,0,84,76,57,54,0,0,1,6,9,0,0,0,160967,1,0,14,1,0,3,77,2,0,75,278288,0,8,0,2,0,54,9,0,64,500,3,0,0,9,1,0,0,30,0,3,0,73,58,0,-1,50,0,0,21
17172,24690,24690,0,0,0,0,19,1130201,0,6,0,43,1,58,0,0,0,60,0,143,59,-1,63,49,0,0,0,47,10,0,56,31,58,77,6,0,61,60,223101,61,2024,51,63,56,0,0,2016,63,65,0,180,3,0,10,62,63,154102,14,0,0,65,64,50,0,0,72,0,2,0,0,58,0,278292,8,57,1,70,39,1,0,0,0,0,66,63,62,53,0,0,0,14,9,0,0,0,160967,1,0,14,1,0,3,61,4,0,65,278292,0,10,0,1,0,50,1,0,63,502,3,0,0,1,0,0,0,30,0,1,0,64,57,0,-1,46,0,0,6
29786,6239,6239,0,0,0,0,20,50101,0,3,287,44,1,58,0,0,0,51,0,143,48,-1,55,50,0,0,0,37,8,0,52,5,46,74,14,0,58,47,223101,52,2025,44,59,49,0,0,2019,58,61,0,178,3,0,-1,48,1,154232,14,0,0,57,50,53,0,1,73,0,2,0,0,56,0,278301,6,47,1,56,38,1,0,0,0,0,51,60,52,48,0,0,0,13,9,0,0,0,160967,1,0,27,1,0,3,45,3,0,54,278301,0,10,0,1,0,44,2,0,54,501,3,0,0,2,0,0,0,15,0,1,0,61,41,0,-1,29,0,0,3
27253,29784,29784,0,0,0,0,20,30301,0,3,0,38,1,48,0,0,0,37,0,65,51,-1,54,37,0,0,0,41,7,0,50,18,45,67,13,0,57,48,224001,52,2025,37,54,50,0,0,4006,53,62,0,189,0,0,-1,65,1,153751,14,0,0,55,59,48,0,0,85,0,2,0,0,50,0,278302,7,48,1,56,34,1,0,0,0,0,58,49,51,47,0,0,0,12,3,0,0,0,160967,1,0,27,1,0,3,52,4,0,48,278302,0,7,0,1,0,40,4,0,52,502,3,0,0,4,0,0,0,3,0,5,0,56,44,0,-1,27,0,0,3
22276,5806,5806,0,0,0,0,13,50101,0,0,0,29,1,64,0,0,0,24,0,222,58,-1,48,32,0,0,0,20,9,0,58,31,41,70,8,0,56,49,223101,47,2029,24,25,55,0,0,3514,36,65,0,181,1,0,-1,51,45,153885,5,0,0,33,55,49,0,0,78,0,2,0,0,61,0,278306,7,57,1,57,25,1,0,0,0,0,54,62,47,58,0,0,0,15,9,0,0,0,160967,1,0,27,1,0,2,57,3,0,62,278306,0,15,0,1,0,29,3,0,55,501,2,0,0,3,0,0,0,30,0,3,0,64,56,0,-1,22,0,0,21
35941,19719,35958,19804,0,135,0,2,30301,0,0,0,12,1,29,0,0,0,9,0,522,15,-1,28,13,0,0,0,9,51,0,13,14,15,55,49,0,46,32,224001,22,2029,7,8,13,0,0,545,49,23,0,185,3,0,-1,50,0,152939,0,0,0,15,42,33,0,0,80,0,2,0,0,40,0,278309,44,20,1,26,11,0,0,0,0,0,22,18,44,12,0,0,1,46,3,0,0,0,160998,1,0,167,1,0,2,40,2,0,19,278309,0,42,0,0,0,46,4,0,48,500,3,0,0,4,0,0,0,0,0,5,0,51,11,0,-1,7,0,0,0
27111,6443,27113,27113,0,0,0,11,1150000,0,3,0,35,1,52,0,0,0,31,0,505,65,-1,61,42,0,0,0,35,8,0,61,21,43,80,11,0,51,61,122101,51,2024,32,45,60,0,0,5500,53,51,0,170,3,0,-1,53,1,154526,5,0,1,65,52,41,0,1,60,0,2,0,0,52,1,278313,11,63,1,74,41,1,0,0,0,0,51,51,58,62,0,0,0,14,3,0,0,0,161222,1,0,45,1,0,2,57,4,0,51,278313,0,6,0,1,0,35,2,0,60,501,2,0,0,2,0,0,0,14,0,8,0,51,62,0,-1,31,0,0,3
36961,4818,4818,0,0,0,0,39,1130201,0,19,0,53,1,74,0,0,0,57,0,121,32,-1,50,45,0,0,0,55,11,0,32,5,53,69,14,0,55,55,223101,56,2025,56,60,32,0,0,3500,61,73,0,177,0,0,23,70,1,154331,27,0,0,58,65,61,0,2,70,0,2,0,0,75,0,278314,9,34,1,54,41,1,0,0,0,0,51,74,53,45,0,0,0,14,3,0,0,0,160967,1,0,25,1,0,3,65,2,0,65,278314,0,6,0,1,0,56,1,0,59,501,2,0,0,1,0,0,0,15,0,1,0,73,34,0,-1,53,0,0,19
30766,27086,27086,0,0,0,0,36,30301,0,0,35,43,1,78,0,0,0,43,0,110,44,-1,39,42,0,0,0,44,10,0,42,17,47,69,7,0,47,50,220001,48,2024,40,53,39,0,0,1004,55,81,0,175,3,0,3,51,1,154510,23,0,0,50,52,48,0,1,68,0,2,0,0,75,0,278315,6,41,1,46,38,2,0,0,0,0,41,83,45,40,0,0,0,15,9,0,0,0,161044,1,0,14,1,0,3,55,2,0,61,278315,0,8,0,2,0,43,8,0,53,501,3,0,0,8,0,0,0,15,0,1,0,82,39,0,-1,37,0,0,0
18492,9523,9523,0,0,0,0,42,30301,0,0,45,39,1,69,0,0,0,55,0,228,30,-1,32,56,0,0,0,53,12,0,26,18,41,73,9,0,53,53,220001,49,2024,57,55,23,0,0,1016,56,74,0,186,3,0,-1,57,1,154143,25,0,0,53,58,59,0,0,77,0,2,0,0,67,0,278316,8,30,1,47,35,1,0,0,0,0,52,73,43,52,0,0,0,13,9,0,0,0,160978,1,0,14,1,0,3,63,3,0,63,278316,0,6,0,1,0,56,8,0,56,503,3,0,0,8,0,0,0,18,0,4,0,74,27,0,-1,54,0,0,0
29126,1660,1660,0,0,97,0,2,30301,0,0,0,13,1,31,0,0,0,12,0,152,14,-1,21,12,0,0,0,10,55,0,13,31,10,72,58,0,36,36,224001,35,2025,12,11,10,0,0,12,58,18,0,195,3,0,-1,54,49,154340,0,0,0,12,56,41,0,0,82,0,2,0,0,50,0,278323,54,20,1,27,14,0,0,0,0,0,27,21,54,11,0,0,1,57,9,0,0,0,161231,1,0,27,1,0,2,44,4,0,20,278323,0,56,0,0,0,57,4,0,55,500,3,0,0,4,0,0,0,30,0,5,0,55,13,0,-1,11,0,0,0
21103,26930,26930,0,0,28,0,1,30301,0,19,0,13,1,27,0,0,0,7,0,660,14,-1,21,16,0,0,0,6,58,0,10,31,13,73,55,0,47,34,223101,35,2027,6,6,14,0,0,2002,55,17,0,189,3,0,-1,51,57,153867,0,0,0,13,62,42,0,0,70,0,2,0,0,54,0,278331,56,19,1,24,13,0,0,0,0,0,21,20,56,13,0,0,1,50,1,0,0,0,161231,1,0,27,1,0,2,44,2,0,19,278331,0,62,0,0,0,50,3,0,56,500,2,0,0,3,0,0,0,30,0,4,0,58,5,0,-1,9,0,0,19
2090,33960,33960,0,0,0,0,21,30301,0,6,0,38,1,67,0,0,0,52,0,672,42,-1,60,41,0,0,0,45,14,0,42,17,38,74,13,0,49,51,224001,54,2027,46,58,47,0,0,2015,60,74,0,177,0,0,16,53,1,154189,14,0,0,64,54,48,0,1,65,0,2,0,0,58,0,278333,6,44,1,64,33,2,0,0,0,0,57,72,53,47,0,0,0,13,3,0,0,0,161231,1,0,39,1,0,3,55,3,0,52,278333,0,11,0,1,0,46,4,0,56,501,2,0,0,4,0,0,0,15,0,1,0,73,46,0,-1,37,0,0,6
37000,14044,14044,0,0,0,0,11,30301,0,5,0,48,1,56,0,0,0,32,0,156,59,-1,49,41,0,0,0,45,14,0,63,13,57,76,13,0,58,58,223101,63,2026,54,61,60,0,0,1,60,61,0,186,3,0,-1,57,1,154363,5,0,0,60,59,56,0,1,75,0,2,0,0,57,0,278334,7,61,1,53,58,1,0,0,0,0,63,59,55,64,0,0,0,7,3,0,0,0,161184,1,0,37,1,0,2,63,4,0,59,278334,0,6,0,1,0,50,1,0,60,502,3,0,0,1,2,0,0,25,0,4,0,60,61,0,-1,34,0,0,21
33163,11842,32498,33164,0,0,0,39,1130201,0,21,0,43,1,83,0,0,0,51,0,549,38,-1,51,51,0,0,0,45,7,0,33,15,57,79,7,0,50,52,220001,51,2025,55,67,37,0,0,1042,67,87,0,165,3,0,25,49,1,154645,27,0,0,63,53,46,0,0,57,0,2,0,0,85,0,278338,14,38,1,53,44,2,0,0,0,0,53,84,52,52,0,0,0,14,9,0,0,0,161231,1,0,38,1,0,3,62,3,0,58,278338,0,6,0,3,0,50,9,0,61,502,3,0,0,9,0,0,0,2,0,8,0,86,36,0,-1,41,0,0,21
29786,7661,7661,0,0,0,0,11,30301,0,12,0,30,1,48,0,0,0,26,0,672,68,-1,38,24,0,0,0,22,14,0,60,31,30,76,6,0,54,50,223101,44,2025,26,28,64,0,0,47,36,52,0,183,1,0,-1,60,16,154262,5,0,0,36,60,38,0,2,75,0,2,0,0,54,0,278340,15,63,1,42,20,1,0,0,0,0,66,54,38,60,0,0,0,8,1,0,0,0,160967,1,0,27,1,0,2,62,4,0,54,278340,0,7,0,1,0,27,1,0,60,501,3,0,0,1,0,0,0,30,0,2,0,53,62,0,-1,24,0,0,5
24360,37971,24361,24361,0,0,0,13,30301,0,6,251,25,1,35,0,0,0,22,0,176,62,-1,50,37,0,0,0,23,12,0,63,15,32,72,13,0,55,46,223101,31,2026,20,47,62,0,0,53,47,61,0,190,3,0,-1,68,0,153853,5,0,0,51,64,41,0,0,80,0,2,0,0,41,0,278346,15,60,1,56,26,1,0,0,0,0,62,58,42,65,0,0,0,11,3,0,0,0,161013,1,0,54,2,0,3,68,4,0,58,278346,0,12,0,1,0,26,1,0,61,502,3,0,0,1,0,0,0,6,0,5,0,60,55,0,-1,33,0,0,6
8862,15847,15847,0,0,0,0,11,50101,0,5,0,56,1,54,0,0,0,32,0,111,76,-1,66,49,0,0,0,58,12,0,64,15,48,86,8,0,64,68,223101,60,2027,36,64,72,0,0,34,63,68,0,195,0,0,-1,68,1,154315,5,0,0,68,66,56,0,1,84,0,2,0,0,34,0,278349,14,69,1,68,46,1,0,0,0,0,64,60,60,70,0,0,0,7,1,0,0,0,160786,1,0,45,1,0,3,71,3,0,64,278349,0,14,0,1,0,46,2,0,68,502,3,0,0,2,0,0,0,2,0,4,0,64,64,0,-1,50,0,0,20
33949,12017,12017,0,0,0,0,24,1130201,0,21,16,43,1,73,0,0,0,56,0,113,23,25,37,60,0,0,0,42,10,0,20,0,48,83,6,0,56,52,220001,49,2029,54,58,22,0,0,1012,59,74,0,178,3,0,23,68,1,154729,12,0,0,56,62,51,0,0,73,0,2,0,0,68,0,278350,6,26,1,52,32,1,0,0,0,0,55,75,47,50,0,0,1,14,9,0,0,0,160602,1,0,27,1,0,3,68,4,0,55,278350,0,7,0,2,0,51,10,0,57,501,3,0,0,10,0,0,0,15,0,2,0,74,25,0,-1,54,0,0,21
19524,40536,40536,0,0,0,0,19,30301,0,6,0,56,1,72,0,0,0,58,0,549,68,10,63,47,0,0,0,57,9,0,63,31,58,82,14,0,62,64,224001,62,2027,47,67,63,0,0,1003,68,71,0,187,4,0,18,55,45,154222,14,0,0,68,61,56,0,2,70,0,2,0,0,69,0,278351,8,64,1,68,46,1,0,0,0,0,63,72,62,61,0,0,0,14,3,0,0,0,160602,1,0,27,1,0,3,68,4,0,70,278351,0,15,0,1,0,52,6,0,64,501,2,0,0,6,0,0,0,30,0,4,0,71,61,0,-1,52,0,0,21
